SOLD DATE,Street,CITY,Zipcode,PRICE,Bedroom_x,Bathroom_x,sqft_x,Latitude,Longitude,Address,Price,Bedroom_y,Bathroom_y,sqft_y,Sold,latitude,longitude,City
,,,,,,,,,,,,,,,,36.225555,-86.73708,
,,,,,,,,,,,,,,,,36.08264,-86.63109,
,,,,,,,,,,,,,,,,36.187466,-86.585846,
,,,,,,,,,,,,,,,,36.08994,-86.87881,
,,,,,,,,,,,,,,,,36.175545,-86.806984,
,,,,,,,,,,,,,,,,36.072876,-86.755356,
,,,,,,,,,,,,,,,,36.193413,-86.77757,
,,,,,,,,,,,,,,,,36.228573,-86.58842,
,,,,,,,,,,,,,,,,36.19215,-86.73677,
,,,,,,,,,,,,,,,,36.09172,-86.81634,
,,,,,,,,,,,,,,,,36.08044,-86.60501,
,,,,,,,,,,,,,,,,36.095814,-86.64323,
,,,,,,,,,,,,,,,,36.207718,-86.59293,
,,,,,,,,,,,,,,,,36.1458,-86.78099,
,,,,,,,,,,,,,,,,36.201435,-86.73593,
,,,,,,,,,,,,,,,,36.26598,-86.62485,
,,,,,,,,,,,,,,,,36.078884,-86.60464,
,,,,,,,,,,,,,,,,36.121586,-86.84526,
,,,,,,,,,,,,,,,,36.06557,-86.737,
,,,,,,,,,,,,,,,,36.16659,-86.62302,
,,,,,,,,,,,,,,,,36.20025,-86.58979,
,,,,,,,,,,,,,,,,36.264244,-86.72133,
,,,,,,,,,,,,,,,,36.14717,-86.81818,
,,,,,,,,,,,,,,,,36.14578,-86.766335,
,,,,,,,,,,,,,,,,36.087082,-86.88398,
,,,,,,,,,,,,,,,,36.070194,-86.62339,
,,,,,,,,,,,,,,,,36.21609,-86.7354,
,,,,,,,,,,,,,,,,36.159008,-86.58229,
,,,,,,,,,,,,,,,,36.06297,-86.72631,
,,,,,,,,,,,,,,,,36.18941,-86.81448,
,,,,,,,,,,,,,,,,36.21078,-86.66424,
,,,,,,,,,,,,,,,,36.173492,-86.75299,
,,,,,,,,,,,,,,,,36.238125,-86.70596,
,,,,,,,,,,,,,,,,36.084686,-86.624886,
,,,,,,,,,,,,,,,,36.08717,-86.828064,
,,,,,,,,,,,,,,,,36.061527,-86.66566,
,,,,,,,,,,,,,,,,36.061535,-86.93363,
,,,,,,,,,,,,,,,,36.144478,-86.628365,
,,,,,,,,,,,,,,,,36.125443,-86.82872,
,,,,,,,,,,,,,,,,36.17045,-86.75883,
,,,,,,,,,,,,,,,,36.191875,-86.59217,
,,,,,,,,,,,,,,,,36.08671,-86.63403,
,,,,,,,,,,,,,,,,36.20364,-86.718346,
,,,,,,,,,,,,,,,,36.090458,-86.796875,
,,,,,,,,,,,,,,,,36.0188,-86.730385,
,,,,,,,,,,,,,,,,36.116142,-86.899475,
,,,,,,,,,,,,,,,,36.166786,-86.70176,
,,,,,,,,,,,,,,,,36.093388,-86.62723,
,,,,,,,,,,,,,,,,36.223965,-86.73807,
,,,,,,,,,,,,,,,,36.184235,-86.6026,
,,,,,,,,,,,,,,,,36.09118,-86.81337,
,,,,,,,,,,,,,,,,36.048107,-86.77902,
,,,,,,,,,,,,,,,,36.087257,-86.623085,
,,,,,,,,,,,,,,,,36.21043,-86.58527,
,,,,,,,,,,,,,,,,36.1841,-86.580986,
,,,,,,,,,,,,,,,,36.228683,-86.72807,
,,,,,,,,,,,,,,,,36.15892,-86.58232,
,,,,,,,,,,,,,,,,35.995758,-86.63889,
,,,,,,,,,,,,,,,,36.124516,-86.758606,
,,,,,,,,,,,,,,,,36.01781,-86.700615,
,,,,,,,,,,,,,,,,36.179188,-86.685005,
,,,,,,,,,,,,,,,,36.19364,-86.6387,
,,,,,,,,,,,,,,,,36.1182,-86.84575,
,,,,,,,,,,,,,,,,36.03632,-86.61239,
,,,,,,,,,,,,,,,,36.072002,-86.9273,
,,,,,,,,,,,,,,,,36.087257,-86.888504,
,,,,,,,,,,,,,,,,36.05501,-86.6926,
,,,,,,,,,,,,,,,,36.09682,-86.606384,
,,,,,,,,,,,,,,,,36.16205,-86.680466,
,,,,,,,,,,,,,,,,36.202557,-86.697655,
,,,,,,,,,,,,,,,,36.21005,-86.633064,
,,,,,,,,,,,,,,,,36.11177,-86.80069,
,,,,,,,,,,,,,,,,36.095413,-86.61243,
,,,,,,,,,,,,,,,,36.235767,-86.67287,
,,,,,,,,,,,,,,,,36.05079,-86.58504,
,,,,,,,,,,,,,,,,36.208527,-86.63563,
,,,,,,,,,,,,,,,,36.09016,-86.79878,
,,,,,,,,,,,,,,,,36.163776,-86.67221,
,,,,,,,,,,,,,,,,36.156414,-86.81719,
,,,,,,,,,,,,,,,,36.21716,-86.73311,
,,,,,,,,,,,,,,,,36.205425,-86.63771,
,,,,,,,,,,,,,,,,36.1531,-86.59442,
,,,,,,,,,,,,,,,,36.04705,-86.73614,
,,,,,,,,,,,,,,,,36.088146,-86.880455,
,,,,,,,,,,,,,,,,36.075844,-86.609055,
,,,,,,,,,,,,,,,,36.11862,-86.733345,
,,,,,,,,,,,,,,,,36.186413,-86.75193,
,,,,,,,,,,,,,,,,36.16975,-86.61664,
,,,,,,,,,,,,,,,,36.189663,-86.61799,
,,,,,,,,,,,,,,,,36.027588,-86.74633,
,,,,,,,,,,,,,,,,36.083694,-86.584656,
,,,,,,,,,,,,,,,,36.16087,-86.855736,
,,,,,,,,,,,,,,,,36.26521,-86.75141,
,,,,,,,,,,,,,,,,36.06796,-86.85926,
,,,,,,,,,,,,,,,,36.201515,-86.74197,
,,,,,,,,,,,,,,,,36.17382,-86.76482,
,,,,,,,,,,,,,,,,36.137947,-86.64013,
,,,,,,,,,,,,,,,,36.08339,-86.60742,
,,,,,,,,,,,,,,,,36.02621,-86.71747,
,,,,,,,,,,,,,,,,36.16037,-86.871735,
,,,,,,,,,,,,,,,,36.08819,-86.880554,
,,,,,,,,,,,,,,,,36.19805,-86.7514,
,,,,,,,,,,,,,,,,36.119366,-86.768265,
,,,,,,,,,,,,,,,,36.186604,-86.59656,
,,,,,,,,,,,,,,,,36.165646,-86.624596,
,,,,,,,,,,,,,,,,36.068302,-86.61272,
,,,,,,,,,,,,,,,,36.07779,-86.74729,
,,,,,,,,,,,,,,,,36.221924,-86.7456,
,,,,,,,,,,,,,,,,36.07951,-86.88753,
,,,,,,,,,,,,,,,,36.11569,-86.74627,
,,,,,,,,,,,,,,,,36.16032,-86.87221,
,,,,,,,,,,,,,,,,36.198467,-86.633804,
,,,,,,,,,,,,,,,,36.140682,-86.63979,
,,,,,,,,,,,,,,,,36.0747,-86.62271,
,,,,,,,,,,,,,,,,36.171963,-86.75525,
,,,,,,,,,,,,,,,,36.138542,-86.78738,
,,,,,,,,,,,,,,,,36.22507,-86.59483,
,,,,,,,,,,,,,,,,36.20668,-86.703026,
,,,,,,,,,,,,,,,,36.079384,-86.88755,
,,,,,,,,,,,,,,,,36.074245,-86.712776,
,,,,,,,,,,,,,,,,36.14112,-86.6375,
,,,,,,,,,,,,,,,,36.090252,-86.62893,
,,,,,,,,,,,,,,,,36.130455,-86.81557,
,,,,,,,,,,,,,,,,36.05026,-86.82665,
,,,,,,,,,,,,,,,,36.220226,-86.62423,
,,,,,,,,,,,,,,,,36.19614,-86.7355,
,,,,,,,,,,,,,,,,36.0536,-86.96682,
,,,,,,,,,,,,,,,,36.170643,-86.75692,
,,,,,,,,,,,,,,,,36.07465,-86.70476,
,,,,,,,,,,,,,,,,36.051495,-86.643234,
,,,,,,,,,,,,,,,,36.15858,-86.6493,
,,,,,,,,,,,,,,,,36.18603,-86.72593,
,,,,,,,,,,,,,,,,36.185482,-86.80956,
,,,,,,,,,,,,,,,,36.042095,-86.636696,
,,,,,,,,,,,,,,,,36.197865,-86.581154,
,,,,,,,,,,,,,,,,36.01993,-86.70166,
,,,,,,,,,,,,,,,,36.025482,-86.639404,
,,,,,,,,,,,,,,,,36.042522,-86.79191,
,,,,,,,,,,,,,,,,36.192463,-86.7212,
,,,,,,,,,,,,,,,,36.130165,-86.749,
,,,,,,,,,,,,,,,,36.09842,-86.854195,
,,,,,,,,,,,,,,,,36.211113,-86.59686,
,,,,,,,,,,,,,,,,36.005352,-86.686165,
,,,,,,,,,,,,,,,,36.053097,-86.59266,
,,,,,,,,,,,,,,,,36.16932,-86.61546,
,,,,,,,,,,,,,,,,36.048355,-86.81486,
,,,,,,,,,,,,,,,,36.15371,-86.78579,
,,,,,,,,,,,,,,,,36.121437,-86.80563,
,,,,,,,,,,,,,,,,36.242966,-86.62927,
,,,,,,,,,,,,,,,,36.16547,-86.592186,
,,,,,,,,,,,,,,,,36.2249,-86.72229,
,,,,,,,,,,,,,,,,36.083755,-86.634605,
,,,,,,,,,,,,,,,,36.174892,-86.73889,
,,,,,,,,,,,,,,,,36.22753,-86.59038,
,,,,,,,,,,,,,,,,36.14645,-86.85119,
,,,,,,,,,,,,,,,,36.16535,-86.57418,
,,,,,,,,,,,,,,,,36.195026,-86.761284,
,,,,,,,,,,,,,,,,36.071606,-86.59146,
,,,,,,,,,,,,,,,,36.03668,-86.69859,
,,,,,,,,,,,,,,,,36.14675,-86.82955,
,,,,,,,,,,,,,,,,36.079124,-86.88761,
,,,,,,,,,,,,,,,,36.23046,-86.7154,
,,,,,,,,,,,,,,,,36.220695,-86.629486,
,,,,,,,,,,,,,,,,36.044525,-86.59073,
,,,,,,,,,,,,,,,,36.15223,-86.63927,
,,,,,,,,,,,,,,,,36.06262,-86.710625,
,,,,,,,,,,,,,,,,36.162132,-86.868164,
,,,,,,,,,,,,,,,,36.04341,-86.7923,
,,,,,,,,,,,,,,,,36.18482,-86.75623,
,,,,,,,,,,,,,,,,35.995773,-86.63906,
,,,,,,,,,,,,,,,,36.17595,-86.74398,
,,,,,,,,,,,,,,,,36.125713,-86.631226,
,,,,,,,,,,,,,,,,36.18323,-86.64644,
,,,,,,,,,,,,,,,,36.079445,-86.7097,
,,,,,,,,,,,,,,,,36.265217,-86.661804,
,,,,,,,,,,,,,,,,36.182537,-86.84006,
,,,,,,,,,,,,,,,,36.157555,-86.66209,
,,,,,,,,,,,,,,,,36.200977,-86.75357,
,,,,,,,,,,,,,,,,36.089222,-86.629814,
,,,,,,,,,,,,,,,,36.183983,-86.59677,
,,,,,,,,,,,,,,,,36.073048,-86.7067,
,,,,,,,,,,,,,,,,36.1205,-86.62256,
,,,,,,,,,,,,,,,,36.08237,-86.603195,
,,,,,,,,,,,,,,,,36.16246,-86.859634,
,,,,,,,,,,,,,,,,36.192932,-86.75057,
,,,,,,,,,,,,,,,,36.079445,-86.887535,
,,,,,,,,,,,,,,,,36.211296,-86.7958,
,,,,,,,,,,,,,,,,36.192787,-86.62868,
,,,,,,,,,,,,,,,,36.041866,-86.751884,
,,,,,,,,,,,,,,,,36.121822,-86.70769,
,,,,,,,,,,,,,,,,36.10543,-86.55825,
,,,,,,,,,,,,,,,,36.172504,-86.79813,
,,,,,,,,,,,,,,,,36.206757,-86.701744,
,,,,,,,,,,,,,,,,36.09548,-86.72338,
,,,,,,,,,,,,,,,,36.083485,-86.58549,
,,,,,,,,,,,,,,,,36.021393,-86.68723,
,,,,,,,,,,,,,,,,36.178867,-86.596115,
,,,,,,,,,,,,,,,,36.042095,-86.636696,
,,,,,,,,,,,,,,,,36.182415,-86.742836,
,,,,,,,,,,,,,,,,36.146107,-86.82801,
,,,,,,,,,,,,,,,,36.1651,-86.62638,
,,,,,,,,,,,,,,,,36.04075,-86.7574,
,,,,,,,,,,,,,,,,36.201393,-86.74335,
,,,,,,,,,,,,,,,,36.135105,-86.785194,
,,,,,,,,,,,,,,,,36.191418,-86.845,
,,,,,,,,,,,,,,,,36.11934,-86.6273,
,,,,,,,,,,,,,,,,36.232285,-86.6196,
,,,,,,,,,,,,,,,,36.02979,-86.7484,
,,,,,,,,,,,,,,,,36.069572,-86.61828,
,,,,,,,,,,,,,,,,36.19268,-86.74754,
,,,,,,,,,,,,,,,,36.075924,-86.824615,
,,,,,,,,,,,,,,,,36.16877,-86.73863,
,,,,,,,,,,,,,,,,36.22812,-86.590034,
,,,,,,,,,,,,,,,,36.114964,-86.79873,
,,,,,,,,,,,,,,,,36.18615,-86.70685,
,,,,,,,,,,,,,,,,36.17309,-86.6155,
,,,,,,,,,,,,,,,,36.082024,-86.58613,
,,,,,,,,,,,,,,,,36.208294,-86.75266,
,,,,,,,,,,,,,,,,36.186592,-86.60139,
,,,,,,,,,,,,,,,,36.123013,-86.74622,
,,,,,,,,,,,,,,,,36.0873,-86.79879,
,,,,,,,,,,,,,,,,36.043358,-86.76441,
,,,,,,,,,,,,,,,,36.017063,-86.69295,
,,,,,,,,,,,,,,,,36.16321,-86.8096,
,,,,,,,,,,,,,,,,36.073242,-86.60845,
,,,,,,,,,,,,,,,,36.210922,-86.590065,
,,,,,,,,,,,,,,,,36.212036,-86.71334,
,,,,,,,,,,,,,,,,36.166492,-86.627686,
,,,,,,,,,,,,,,,,36.078346,-86.791115,
,,,,,,,,,,,,,,,,36.20332,-86.59189,
,,,,,,,,,,,,,,,,36.12976,-86.89673,
,,,,,,,,,,,,,,,,36.03593,-86.61351,
,,,,,,,,,,,,,,,,36.174126,-86.809845,
,,,,,,,,,,,,,,,,36.122524,-86.70857,
,,,,,,,,,,,,,,,,36.237144,-86.697395,
,,,,,,,,,,,,,,,,36.12912,-86.639885,
,,,,,,,,,,,,,,,,36.202602,-86.595184,
,,,,,,,,,,,,,,,,36.058643,-86.60237,
,,,,,,,,,,,,,,,,36.194817,-86.71443,
,,,,,,,,,,,,,,,,36.048225,-86.73653,
,,,,,,,,,,,,,,,,36.14764,-86.7902,
,,,,,,,,,,,,,,,,36.09173,-86.87444,
,,,,,,,,,,,,,,,,36.12231,-86.74243,
,,,,,,,,,,,,,,,,36.165302,-86.62183,
,,,,,,,,,,,,,,,,36.12978,-86.83428,
,,,,,,,,,,,,,,,,36.238243,-86.65732,
,,,,,,,,,,,,,,,,36.22388,-86.71829,
,,,,,,,,,,,,,,,,36.058598,-86.615395,
,,,,,,,,,,,,,,,,36.072018,-86.853645,
,,,,,,,,,,,,,,,,36.216354,-86.630486,
,,,,,,,,,,,,,,,,36.078598,-86.94097,
,,,,,,,,,,,,,,,,36.055363,-86.69587,
,,,,,,,,,,,,,,,,36.1503,-86.63929,
,,,,,,,,,,,,,,,,36.13616,-86.782234,
,,,,,,,,,,,,,,,,36.15421,-86.87847,
,,,,,,,,,,,,,,,,36.079315,-86.887566,
,,,,,,,,,,,,,,,,36.231163,-86.60344,
,,,,,,,,,,,,,,,,36.00847,-86.64746,
,,,,,,,,,,,,,,,,36.038696,-86.671585,
,,,,,,,,,,,,,,,,36.190098,-86.7503,
,,,,,,,,,,,,,,,,36.128044,-86.63523,
,,,,,,,,,,,,,,,,36.081158,-86.64556,
,,,,,,,,,,,,,,,,36.055016,-86.85551,
,,,,,,,,,,,,,,,,36.18722,-86.59954,
,,,,,,,,,,,,,,,,36.16027,-86.84379,
,,,,,,,,,,,,,,,,36.021236,-86.72397,
,,,,,,,,,,,,,,,,36.277653,-86.819984,
,,,,,,,,,,,,,,,,36.103004,-86.785126,
,,,,,,,,,,,,,,,,36.127605,-86.63544,
,,,,,,,,,,,,,,,,36.082462,-86.80573,
,,,,,,,,,,,,,,,,36.180676,-86.71268,
,,,,,,,,,,,,,,,,36.07212,-86.710594,
,,,,,,,,,,,,,,,,36.095894,-86.87593,
,,,,,,,,,,,,,,,,36.03244,-86.58148,
,,,,,,,,,,,,,,,,36.14736,-86.63916,
,,,,,,,,,,,,,,,,36.218468,-86.59185,
,,,,,,,,,,,,,,,,36.12427,-86.74881,
,,,,,,,,,,,,,,,,36.091614,-86.816696,
,,,,,,,,,,,,,,,,36.142857,-86.86907,
,,,,,,,,,,,,,,,,36.039944,-86.57861,
,,,,,,,,,,,,,,,,36.061333,-86.72223,
,,,,,,,,,,,,,,,,36.121384,-86.62703,
,,,,,,,,,,,,,,,,36.20965,-86.72245,
,,,,,,,,,,,,,,,,36.088863,-86.81466,
,,,,,,,,,,,,,,,,36.166027,-86.70026,
,,,,,,,,,,,,,,,,36.187283,-86.5874,
,,,,,,,,,,,,,,,,36.146515,-86.83525,
,,,,,,,,,,,,,,,,36.018803,-86.68888,
,,,,,,,,,,,,,,,,36.120693,-86.62539,
,,,,,,,,,,,,,,,,36.07369,-86.617874,
,,,,,,,,,,,,,,,,36.160233,-86.8448,
,,,,,,,,,,,,,,,,36.198402,-86.735825,
,,,,,,,,,,,,,,,,36.06937,-86.67104,
,,,,,,,,,,,,,,,,36.05374,-86.61087,
,,,,,,,,,,,,,,,,36.190117,-86.75582,
,,,,,,,,,,,,,,,,36.092278,-86.84045,
,,,,,,,,,,,,,,,,36.16851,-86.57628,
,,,,,,,,,,,,,,,,36.224762,-86.58963,
,,,,,,,,,,,,,,,,36.07692,-86.61651,
,,,,,,,,,,,,,,,,36.217068,-86.726036,
,,,,,,,,,,,,,,,,36.16369,-86.81032,
,,,,,,,,,,,,,,,,36.16737,-86.745155,
,,,,,,,,,,,,,,,,36.144394,-86.833244,
,,,,,,,,,,,,,,,,36.04821,-86.841156,
,,,,,,,,,,,,,,,,36.19631,-86.70523,
,,,,,,,,,,,,,,,,36.17287,-86.618225,
,,,,,,,,,,,,,,,,36.05374,-86.61087,
,,,,,,,,,,,,,,,,36.22578,-86.60101,
,,,,,,,,,,,,,,,,36.167374,-86.70491,
,,,,,,,,,,,,,,,,36.232334,-86.735214,
,,,,,,,,,,,,,,,,36.07916,-86.80644,
,,,,,,,,,,,,,,,,36.122986,-86.79848,
,,,,,,,,,,,,,,,,36.04647,-86.70468,
,,,,,,,,,,,,,,,,36.05465,-86.58367,
,,,,,,,,,,,,,,,,36.095768,-86.61189,
,,,,,,,,,,,,,,,,36.122833,-86.78088,
,,,,,,,,,,,,,,,,36.18304,-86.71169,
,,,,,,,,,,,,,,,,36.20744,-86.5895,
,,,,,,,,,,,,,,,,36.055786,-86.851204,
,,,,,,,,,,,,,,,,36.089336,-86.6294,
,,,,,,,,,,,,,,,,36.151722,-86.872314,
,,,,,,,,,,,,,,,,36.04143,-86.73812,
,,,,,,,,,,,,,,,,36.164978,-86.58071,
,,,,,,,,,,,,,,,,36.211834,-86.71254,
,,,,,,,,,,,,,,,,36.090904,-86.88271,
,,,,,,,,,,,,,,,,36.04832,-86.58669,
,,,,,,,,,,,,,,,,36.189674,-86.58962,
,,,,,,,,,,,,,,,,36.059937,-86.69525,
,,,,,,,,,,,,,,,,36.17598,-86.679825,
,,,,,,,,,,,,,,,,36.15088,-86.59171,
,,,,,,,,,,,,,,,,36.073586,-86.91447,
,,,,,,,,,,,,,,,,36.201546,-86.71675,
,,,,,,,,,,,,,,,,36.032192,-86.61525,
,,,,,,,,,,,,,,,,35.993023,-86.65215,
,,,,,,,,,,,,,,,,36.153618,-86.855194,
,,,,,,,,,,,,,,,,36.164665,-86.62012,
,,,,,,,,,,,,,,,,36.122066,-86.74708,
,,,,,,,,,,,,,,,,36.08543,-86.841286,
,,,,,,,,,,,,,,,,36.22148,-86.593315,
,,,,,,,,,,,,,,,,36.21228,-86.71508,
,,,,,,,,,,,,,,,,36.082603,-86.61149,
,,,,,,,,,,,,,,,,36.035595,-86.7678,
,,,,,,,,,,,,,,,,36.138012,-86.638405,
,,,,,,,,,,,,,,,,36.149166,-86.755165,
,,,,,,,,,,,,,,,,36.104923,-86.906624,
,,,,,,,,,,,,,,,,36.202847,-86.72042,
,,,,,,,,,,,,,,,,36.090557,-86.8122,
,,,,,,,,,,,,,,,,36.132835,-86.63705,
,,,,,,,,,,,,,,,,36.14989,-86.66277,
,,,,,,,,,,,,,,,,36.07177,-86.62306,
,,,,,,,,,,,,,,,,36.22569,-86.600266,
,,,,,,,,,,,,,,,,36.175465,-86.61267,
,,,,,,,,,,,,,,,,36.028107,-86.7668,
,,,,,,,,,,,,,,,,36.090324,-86.79113,
,,,,,,,,,,,,,,,,36.202946,-86.71708,
,,,,,,,,,,,,,,,,36.193222,-86.77865,
,,,,,,,,,,,,,,,,36.031757,-86.71101,
,,,,,,,,,,,,,,,,36.152706,-86.67621,
,,,,,,,,,,,,,,,,36.07171,-86.5743,
,,,,,,,,,,,,,,,,36.052425,-86.81669,
,,,,,,,,,,,,,,,,36.182507,-86.81486,
,,,,,,,,,,,,,,,,36.181347,-86.59577,
,,,,,,,,,,,,,,,,36.056007,-86.77605,
,,,,,,,,,,,,,,,,36.101196,-86.74326,
,,,,,,,,,,,,,,,,36.201805,-86.76094,
,,,,,,,,,,,,,,,,36.07229,-86.80602,
,,,,,,,,,,,,,,,,36.133533,-86.63564,
,,,,,,,,,,,,,,,,36.098392,-86.7401,
,,,,,,,,,,,,,,,,36.09312,-86.64036,
,,,,,,,,,,,,,,,,36.064526,-86.7247,
,,,,,,,,,,,,,,,,36.095676,-86.79976,
,,,,,,,,,,,,,,,,36.050564,-86.860916,
,,,,,,,,,,,,,,,,36.19964,-86.76257,
,,,,,,,,,,,,,,,,36.130535,-86.639534,
,,,,,,,,,,,,,,,,36.19396,-86.62941,
,,,,,,,,,,,,,,,,36.1179,-86.77652,
,,,,,,,,,,,,,,,,36.08348,-86.61461,
,,,,,,,,,,,,,,,,36.06833,-86.73846,
,,,,,,,,,,,,,,,,36.13261,-86.80911,
,,,,,,,,,,,,,,,,36.085075,-86.81002,
,,,,,,,,,,,,,,,,36.20225,-86.758995,
,,,,,,,,,,,,,,,,36.02688,-86.709816,
,,,,,,,,,,,,,,,,36.17421,-86.61727,
,,,,,,,,,,,,,,,,36.165752,-86.817116,
,,,,,,,,,,,,,,,,36.051964,-86.816444,
,,,,,,,,,,,,,,,,36.039677,-86.62785,
,,,,,,,,,,,,,,,,36.242565,-86.734665,
,,,,,,,,,,,,,,,,36.13859,-86.64069,
,,,,,,,,,,,,,,,,36.213203,-86.58245,
,,,,,,,,,,,,,,,,36.160816,-86.81237,
,,,,,,,,,,,,,,,,36.06964,-86.579544,
,,,,,,,,,,,,,,,,36.195,-86.74854,
,,,,,,,,,,,,,,,,36.1482,-86.63106,
,,,,,,,,,,,,,,,,36.133224,-86.70504,
,,,,,,,,,,,,,,,,36.041435,-86.721,
,,,,,,,,,,,,,,,,36.12939,-86.805,
,,,,,,,,,,,,,,,,36.209835,-86.585945,
,,,,,,,,,,,,,,,,36.12759,-86.7308,
,,,,,,,,,,,,,,,,36.066566,-86.61051,
,,,,,,,,,,,,,,,,36.17197,-86.61503,
,,,,,,,,,,,,,,,,36.034664,-86.670876,
,,,,,,,,,,,,,,,,36.088493,-86.81612,
,,,,,,,,,,,,,,,,36.07153,-86.60128,
,,,,,,,,,,,,,,,,36.15228,-86.87227,
,,,,,,,,,,,,,,,,36.201057,-86.70178,
,,,,,,,,,,,,,,,,36.126972,-86.721054,
,,,,,,,,,,,,,,,,36.153492,-86.59463,
,,,,,,,,,,,,,,,,36.21518,-86.62446,
,,,,,,,,,,,,,,,,36.051216,-86.889565,
,,,,,,,,,,,,,,,,36.059444,-86.69149,
,,,,,,,,,,,,,,,,36.143204,-86.83287,
,,,,,,,,,,,,,,,,36.007824,-86.647995,
,,,,,,,,,,,,,,,,36.217854,-86.7117,
,,,,,,,,,,,,,,,,36.16813,-86.67182,
,,,,,,,,,,,,,,,,36.04228,-86.6296,
,,,,,,,,,,,,,,,,36.118057,-86.80402,
,,,,,,,,,,,,,,,,36.20365,-86.71822,
,,,,,,,,,,,,,,,,36.194477,-86.632744,
,,,,,,,,,,,,,,,,36.065628,-86.845055,
,,,,,,,,,,,,,,,,36.026066,-86.74756,
,,,,,,,,,,,,,,,,36.036747,-86.61457,
,,,,,,,,,,,,,,,,36.118275,-86.77633,
,,,,,,,,,,,,,,,,36.044975,-86.73192,
,,,,,,,,,,,,,,,,36.108734,-86.80537,
,,,,,,,,,,,,,,,,36.04475,-86.59067,
,,,,,,,,,,,,,,,,36.162773,-86.576775,
,,,,,,,,,,,,,,,,36.12359,-86.7852,
,,,,,,,,,,,,,,,,36.095947,-86.811295,
,,,,,,,,,,,,,,,,36.186535,-86.6021,
,,,,,,,,,,,,,,,,36.22128,-86.756516,
,,,,,,,,,,,,,,,,36.044544,-86.785576,
,,,,,,,,,,,,,,,,36.077072,-86.75474,
,,,,,,,,,,,,,,,,36.050808,-86.643326,
,,,,,,,,,,,,,,,,36.13728,-86.78509,
,,,,,,,,,,,,,,,,36.1586,-86.82344,
,,,,,,,,,,,,,,,,36.064926,-86.81829,
,,,,,,,,,,,,,,,,36.07088,-86.65536,
,,,,,,,,,,,,,,,,36.20745,-86.71933,
,,,,,,,,,,,,,,,,36.068905,-86.574554,
,,,,,,,,,,,,,,,,36.100674,-86.73272,
,,,,,,,,,,,,,,,,36.178642,-86.7895,
,,,,,,,,,,,,,,,,36.21492,-86.62415,
,,,,,,,,,,,,,,,,36.095818,-86.6322,
,,,,,,,,,,,,,,,,36.070698,-86.82271,
,,,,,,,,,,,,,,,,36.018414,-86.70241,
,,,,,,,,,,,,,,,,36.19883,-86.74835,
,,,,,,,,,,,,,,,,36.031994,-86.61594,
,,,,,,,,,,,,,,,,36.118603,-86.80569,
,,,,,,,,,,,,,,,,36.16397,-86.62256,
,,,,,,,,,,,,,,,,36.03675,-86.745705,
,,,,,,,,,,,,,,,,36.05797,-86.81183,
,,,,,,,,,,,,,,,,36.18169,-86.771225,
,,,,,,,,,,,,,,,,36.193935,-86.63339,
,,,,,,,,,,,,,,,,36.189857,-86.74265,
,,,,,,,,,,,,,,,,36.055058,-86.60226,
,,,,,,,,,,,,,,,,36.12171,-86.83145,
,,,,,,,,,,,,,,,,36.044926,-86.73682,
,,,,,,,,,,,,,,,,36.144474,-86.62056,
,,,,,,,,,,,,,,,,36.182262,-86.7564,
,,,,,,,,,,,,,,,,36.07115,-86.8993,
,,,,,,,,,,,,,,,,36.19937,-86.63177,
,,,,,,,,,,,,,,,,36.034542,-86.586464,
,,,,,,,,,,,,,,,,36.163033,-86.874855,
,,,,,,,,,,,,,,,,36.137257,-86.78487,
,,,,,,,,,,,,,,,,36.178814,-86.71674,
,,,,,,,,,,,,,,,,36.211437,-86.59964,
,,,,,,,,,,,,,,,,36.105537,-86.89867,
,,,,,,,,,,,,,,,,36.034767,-86.619446,
,,,,,,,,,,,,,,,,36.082756,-86.83695,
,,,,,,,,,,,,,,,,36.15322,-86.591484,
,,,,,,,,,,,,,,,,36.05326,-86.70748,
,,,,,,,,,,,,,,,,36.103443,-86.82773,
,,,,,,,,,,,,,,,,36.19604,-86.76612,
,,,,,,,,,,,,,,,,36.210938,-86.59017,
,,,,,,,,,,,,,,,,36.055935,-86.60232,
,,,,,,,,,,,,,,,,36.176994,-86.7253,
,,,,,,,,,,,,,,,,36.09871,-86.608315,
,,,,,,,,,,,,,,,,36.081318,-86.82052,
,,,,,,,,,,,,,,,,36.23488,-86.70211,
,,,,,,,,,,,,,,,,36.18326,-86.58743,
,,,,,,,,,,,,,,,,36.063763,-86.70194,
,,,,,,,,,,,,,,,,36.03349,-86.58225,
,,,,,,,,,,,,,,,,36.114788,-86.78376,
,,,,,,,,,,,,,,,,36.09124,-86.8141,
,,,,,,,,,,,,,,,,36.144726,-86.82861,
,,,,,,,,,,,,,,,,36.144478,-86.62056,
,,,,,,,,,,,,,,,,36.23281,-86.61382,
,,,,,,,,,,,,,,,,36.09315,-86.633255,
,,,,,,,,,,,,,,,,36.194378,-86.70765,
,,,,,,,,,,,,,,,,36.157112,-86.69799,
,,,,,,,,,,,,,,,,36.040527,-86.7583,
,,,,,,,,,,,,,,,,36.091488,-86.81412,
,,,,,,,,,,,,,,,,36.122814,-86.8204,
,,,,,,,,,,,,,,,,36.09629,-86.629074,
,,,,,,,,,,,,,,,,36.083084,-86.63593,
,,,,,,,,,,,,,,,,36.201046,-86.753555,
