id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
28664520,BRAND NEW 5* Bedroom Suite / NEAR DOWNTOWN,216275686,Valerie,,District 21,36.18158,-86.808,Private room,90,3,13,2019-02-03,0.42,2,0
28697710,12 South - Spacious - Rooftop & Centrally Located,212407889,Kim,,District 17,36.12231,-86.7809,Entire home/apt,446,2,67,2021-04-04,2.21,1,240
28717295,Starry Night Sleep Away,28644872,Sparrow,,District 23,36.1216,-86.90181,Private room,30,30,3,2018-10-14,0.10,2,0
28718896,"Ozone Clean - Townhome- 6 Bed 2.5 Bath, Downtown",55196455,Jeff,,District 5,36.1791,-86.75905,Entire home/apt,316,1,35,2021-04-18,1.13,2,310
28755287,"Relaxing, Roomy Home in East Nashville - Walkable to Shops and Cafes!",216897354,Mary & Willie,,District 5,36.17888,-86.75897,Entire home/apt,169,2,87,2021-03-22,2.81,1,342
28774159,Newly Renovated Fully furnished 2 BR Apt Nashville,119835347,Taylor,,District 4,36.03755,-86.74596,Entire home/apt,45,30,4,2019-11-16,0.16,1,98
28809401,Posh Upstairs Suite with Local Mural Three Miles to Downtown,57440502,Kaylea,,District 6,36.19286,-86.74364,Private room,257,1,14,2020-11-15,0.45,3,311
28812586,Stow Your Bags On Your Last Day In Nash!,31838543,Kaylyn,,District 14,36.17459,-86.61105,Shared room,10,1,0,,,2,365
28835600,A6) Huge Gulch Home-4 BR- Walk to Broadway,132613025,Tyler,,District 17,36.14604,-86.78481,Entire home/apt,420,2,73,2021-04-11,2.46,47,344
28841950,Skyline views - Modern East Nashville Entire Home,72760470,Rebecca,,District 6,36.16323,-86.75128,Entire home/apt,139,2,87,2020-08-23,2.99,1,0
28842216,"BOOT SCOOTIN' BUNGALOW! 4 BD/2BA- Hot Tub, 11 Beds",21736973,CousinsBNB,,District 15,36.16703,-86.68752,Entire home/apt,443,2,67,2020-03-08,2.16,8,167
28847024,"Best Location. Clean, Safe, & Super Walkable in Germantown",217521865,Randy + Diane,,District 19,36.17793,-86.78847,Entire home/apt,111,1,162,2021-04-18,5.41,3,268
28862505,Asher House 1,217285315,Kay,,District 35,36.02785,-86.97022,Private room,70,1,49,2021-04-18,1.58,1,163
28863127,A8)Gulch Home w/ HUGE Rooftop & Great View,132613025,Tyler,,District 17,36.1444,-86.78502,Entire home/apt,406,2,78,2021-04-09,2.63,47,0
28864803,Downtown Loft💜Walk to Honky Tonk Row!,171176713,Mercury,,District 19,36.15187,-86.78508,Entire home/apt,137,2,102,2021-04-14,3.29,11,132
28866427,Modern Luxury | Rooftop Deck | 3 mi to Downtown,46299527,Amy,,District 7,36.20038,-86.73987,Entire home/apt,329,1,63,2021-04-07,2.03,2,315
28867605,Nashville Home w/ Seasonal Pool < 5 Mi to Dtwn!,121235121,Evolve Vacation Rental,,District 6,36.17532,-86.72019,Entire home/apt,300,3,7,2020-03-12,0.30,16,308
28884453,Corporate Hippie House!,97948142,Connie,,District 19,36.14323,-86.78933,Entire home/apt,501,31,0,,,1,365
28915642,DOWNTOWN NASHVILLE - COMFY & COZY (D),157362828,Ron & Susan,,District 19,36.16005,-86.80126,Entire home/apt,79,2,71,2021-01-24,2.39,7,132
28916493,"Ozone Cleaned, DOWNTOWN, New Townhome -Book Now",55196455,Jeff,,District 5,36.17889,-86.75937,Private room,406,2,2,2020-09-16,0.08,2,135
28930638,Wagon Wheel Nashville Airbnb,36393087,Allison,,District 2,36.19521,-86.7779,Entire home/apt,162,3,63,2021-04-05,2.04,4,327
28952938,Boutique Condo in the Heart of Dynamic 12 South,45101594,Scarlett,,District 17,36.12326,-86.78975,Entire home/apt,199,2,134,2021-04-04,4.42,27,137
28960715,East Nashville Escape-steps away from 5 Points!,81688294,Kathryn,,District 6,36.17244,-86.75712,Entire home/apt,150,2,144,2021-03-28,4.95,1,0
28980404,SOUTHSIDE EXTRAORDINAIRE ★ WALK TO GULCH ★ LUX 4BR,101426897,Host Extraordinaires,,District 17,36.14579,-86.78248,Entire home/apt,493,2,55,2021-04-02,1.78,147,314
28983320,★ Modern & Spacious Bedroom w/Private Bathroom ★,2655902,Yeva & Igor,,District 21,36.1741,-86.80923,Private room,68,1,57,2021-04-16,1.88,2,74
28986536,Nashville Home Close to all the Fun!,27351332,Yvonne,,District 5,36.1826,-86.77335,Entire home/apt,253,3,56,2021-04-04,1.82,1,37
28987936,Music City Cozy Cottage!,15616810,Josh,,District 15,36.16085,-86.70999,Entire home/apt,67,2,158,2021-04-11,5.23,1,76
29003171,★ Bright & Cozy Bedroom | Near Downtown ★,193757773,Nick,,District 21,36.17337,-86.80809,Private room,62,1,48,2021-04-16,1.57,2,70
29003604,★ Modern & Clean Bedroom | Near Downtown ★,2655902,Yeva & Igor,,District 21,36.17367,-86.80798,Private room,65,1,44,2020-08-09,1.45,2,73
29009493,Luxury Suite 1 Mile To Broadway w/Private Parking,70706732,Ronnie Lee,,District 17,36.14334,-86.76344,Entire home/apt,99,1,65,2021-04-04,2.10,1,13
29033410,Condo ON the RIVER - 5 Min to Downtown!,85360355,StayLocal,,District 19,36.17575,-86.78251,Entire home/apt,178,1,47,2020-03-01,1.52,76,51
29039559,"Charming, quiet and hip apt. Great neighborhood!",120122936,Jeff,,District 6,36.1834,-86.74664,Entire home/apt,61,1,149,2021-04-05,4.83,4,274
29056520,Boutique Studio in the Heart of Dynamic 12 South,45101594,Scarlett,,District 17,36.12326,-86.78975,Entire home/apt,145,2,89,2021-03-31,2.90,27,170
29072818,Private East Nashville Getaway,11865937,Casey,,District 6,36.18156,-86.74224,Entire home/apt,190,2,51,2021-04-11,1.67,1,148
29073678,BRAND NEW!! 5 Star Host!! GULCH @ 12 SOUTH! WOW!!,100661948,Lucy,,District 17,36.13844,-86.78857,Entire home/apt,374,2,35,2021-04-11,1.16,1,246
29095634,Sweet East Nashville Queen Room,7187459,Sara,,District 5,36.19518,-86.74829,Private room,50,1,10,2019-03-03,0.33,3,0
29103540,Great location near Opry Mills and Airport!,80372333,Carol,,District 13,36.14606,-86.64344,Entire home/apt,63,30,4,2021-02-20,0.16,1,285
29127695,LUXURIOUS EXTRAORDINAIRE ★ 3BR ★ DOWNTOWN ACTION,101426897,Host Extraordinaires,,District 21,36.18194,-86.8086,Entire home/apt,199,2,46,2021-03-21,1.50,147,331
29132400,Brutus Apartment,150590399,Lauren,,District 19,36.16492,-86.78179,Entire home/apt,200,1,1,2018-10-20,0.03,1,0
29156646,Private Entrance Charming Guest Suite,48273583,Melvin And Beatriz,,District 11,36.21119,-86.60538,Private room,45,1,289,2021-04-16,9.37,1,300
29161866,"Amazing Rooftop views, 2-3 miles from Broadway",219757183,Wallace & Karen,,District 5,36.19053,-86.77179,Entire home/apt,236,2,38,2021-03-28,1.39,1,146
29185445,Music City Memories Downtown Nashville - Walk to Everything.,159458654,Russell,,District 19,36.16268,-86.78369,Entire home/apt,165,2,106,2021-04-13,3.69,2,129
29210307,Chic Urban Townhouse with City View Roof Terrace,72156,Adam,,District 19,36.17164,-86.7973,Entire home/apt,527,2,35,2021-02-17,1.16,7,0
29216698,A touch of comfortability,220130277,Juan,,District 1,36.2144,-86.82741,Entire home/apt,121,30,1,2019-03-08,0.04,3,89
29231988,"Magical, Country-Chic Home with a Rooftop Terrace",72156,Adam,,District 19,36.17344,-86.79784,Private room,50,1,69,2020-09-17,2.26,7,0
29232680,★INSPIRE★Private Master Bd/Bth-Rooftop-1.5m to DT,72156,Adam,,District 19,36.17222,-86.79713,Private room,50,1,90,2020-09-15,2.94,7,0
29234025,Beautiful New Home - Whole House,65307202,Allie,,District 21,36.16966,-86.81405,Entire home/apt,105,3,7,2020-08-18,0.24,2,0
29234755,Spacious & Stunning Nashville Getaway!,53201252,Brian,,District 7,36.21571,-86.72941,Entire home/apt,421,2,43,2021-03-28,1.53,1,173
29236012,New Clean 11 Bed Home W/ rooftop Mins To Broadway!,39191637,Lee,,District 21,36.15643,-86.82107,Entire home/apt,239,2,51,2021-04-18,1.70,3,1
29236543,"Chic Urban Getaway with Patio, Near City Hot Spots",106505883,TurnKey Vacation Rentals,,District 16,36.11885,-86.74734,Entire home/apt,103,2,7,2021-02-21,0.24,110,1
29237501,A9)- GULCH Home with Amazing Views,132613025,Tyler,,District 17,36.14552,-86.78532,Entire home/apt,478,2,83,2021-03-19,2.72,47,26
29238359,★INSPIRE★Non-shared Pvt Rm w Rooftop -1.5M to DT,72156,Adam,,District 19,36.17329,-86.79779,Private room,50,1,19,2020-03-17,0.62,7,0
29239991,New Clean 11 Bed Home W/rooftop Mins To Broadway,39191637,Lee,,District 21,36.15484,-86.82006,Entire home/apt,219,2,53,2021-04-18,1.76,3,291
29256840,Sylvan Park Cottage 4 Miles to Downtown Nashville,83718845,Mark,,District 24,36.14893,-86.85208,Entire home/apt,82,1,68,2021-04-18,2.73,1,248
29261515,Walk to Broadway's Live Music Spots from a Hip Townhouse,39323330,David,,District 19,36.1559,-86.76978,Entire home/apt,371,2,100,2021-04-18,3.33,1,209
29310802,Luxury East Nashville Home/Apt. near Broadway,66639862,Zareh,,District 5,36.19166,-86.75765,Entire home/apt,137,2,6,2021-04-18,0.38,1,150
29318837,STUNNING TOWNHOME ✦ 10 PEOPLE ✦ MINS TO DOWNTOWN,101426897,Host Extraordinaires,,District 17,36.13308,-86.76665,Entire home/apt,206,2,47,2021-04-04,1.60,147,220
29337128,Three Story Home With Urban Courtyard Minutes to Downtown,101769523,Jenny & Henry,,District 17,36.13544,-86.78101,Entire home/apt,507,3,34,2021-04-19,1.40,3,304
29345934,East Nashville Home- Perfect location for downtown,221074792,Chad,,District 5,36.18099,-86.75818,Entire home/apt,193,2,13,2020-02-16,0.51,2,0
29354867,1/2 of Comfy Home-3 Private BR/1BA Near Lake/BNA,33228196,Raymond And Sharon,,District 29,36.08423,-86.63474,Private room,59,1,112,2021-04-18,4.26,1,1
29363249,LUXURY GULCH PROPERTY WITH ROOFTOP DECK!,20772148,GoodNight,,District 17,36.14578,-86.78687,Entire home/apt,501,3,36,2020-08-04,1.36,11,6
29380601,Cozy Nashville Retreat,56772039,Nate,,District 16,36.11875,-86.7368,Entire home/apt,76,30,39,2021-02-07,1.29,2,124
29384677,Sunshine  master suite with a view - Nashville,210538243,,,District 31,36.02369,-86.69673,Private room,49,30,7,2021-02-26,0.26,3,332
29385968,Wide Open Luxury Great for Groups 8 MINS to BRDWY!,15586733,Neal,,District 6,36.17061,-86.74656,Entire home/apt,398,2,39,2020-11-30,1.71,18,293
29389215,Plush Downtown/RFTop Deck/14 Beds/2nd Home Option,104850762,"DC Capital, LLC",,District 21,36.15499,-86.82005,Entire home/apt,471,2,59,2021-04-11,1.98,18,309
29389616,Modern Downtown/RfTop Deck/14 Beds/2nd Home Option,104850762,"DC Capital, LLC",,District 21,36.15599,-86.81968,Entire home/apt,700,2,55,2021-04-04,1.85,18,337
29397636,"So Cool, Stylish & Clean, 5mi downtown, 3mi Opry",113051551,Christal,,District 8,36.22544,-86.73347,Entire home/apt,159,1,23,2020-03-09,0.80,1,0
29421306,Private Room/bath ( Female Guest Only ),181925550,Alena,,District 14,36.14574,-86.62158,Private room,41,1,29,2020-04-04,0.97,1,0
29438857,Home Suite Home,337244828,Brenna,,District 26,36.07808,-86.73392,Entire home/apt,61,1,181,2021-04-18,6.03,3,49
29456803,Memory foam? 4.3 miles to DT? Modern living? Yup.,42327882,Eugene,,District 16,36.10881,-86.73935,Entire home/apt,104,4,47,2020-01-02,1.68,1,0
29461928,Amazing Nights In Nashville,173454178,Nicole,,District 19,36.1593,-86.7995,Entire home/apt,120,2,24,2019-09-30,0.79,1,0
29480719,DOWNTOWN NASHVILLE - COMFY & COZY (B),157362828,Ron & Susan,,District 19,36.16005,-86.80126,Entire home/apt,82,2,80,2021-04-08,2.70,7,131
29480902,Walkable 12 South ★ Full Kitchen ★ Mins to Downtown Nashville,593556,Alece,,District 17,36.12452,-86.78593,Entire home/apt,94,1,87,2020-11-22,2.90,10,282
29482405,"URBAN OASIS PRIVATE, stylish&quiet, 4m to downtown",18576791,,,District 20,36.15445,-86.84721,Entire home/apt,84,2,93,2020-03-24,3.06,2,0
29485826,Centrally Located Home 10 Minutes to Downtown,222071889,Derek,,District 2,36.19604,-86.83097,Entire home/apt,114,2,129,2021-04-01,4.26,1,127
29492548,DOWNTOWN NASHVILLE - COMFY & COZY (A),157362828,Ron & Susan,,District 19,36.15929,-86.80046,Entire home/apt,77,2,109,2021-04-19,3.66,7,122
29506941,Case's Castle,157404281,Case,,District 3,36.25775,-86.77293,Entire home/apt,134,2,21,2021-04-19,0.82,1,60
29511447,COZY DOWNTOWN CHARMER ✦ 3BR-2BATH ✦ WALK TO GULCH,101426897,Host Extraordinaires,,District 19,36.14755,-86.78936,Entire home/apt,237,2,54,2021-04-02,1.80,147,329
29540664,K and L Inglewood Cottage,129737825,Leslie,,District 7,36.21043,-86.7218,Entire home/apt,120,2,10,2021-04-11,0.38,1,344
29541588,A Nashville Star—seen on HGTV’s Property Brothers!,4517219,Carson,,District 21,36.14567,-86.81973,Entire home/apt,186,2,45,2021-04-05,1.86,1,105
29543248,DOWNTOWN NASHVILLE - COMFY & COZY (C),157362828,Ron & Susan,,District 19,36.16005,-86.80126,Entire home/apt,79,2,82,2021-02-17,2.73,7,116
29586592,East Nashville Charmer W Backyard Oasis - Ten Min. Downtown,102302778,Amber,,District 5,36.19938,-86.74342,Entire home/apt,113,30,60,2020-12-19,2.00,3,237
29594945,Cozy Private Access Bedroom and Bath,55055577,Nicole,,District 7,36.1949,-86.73885,Private room,60,1,45,2021-04-11,1.62,1,0
29626680,Cozy and Bright Condo Close to Downtown!,6786658,Andrew,,District 19,36.16559,-86.80146,Entire home/apt,61,1,54,2020-09-11,1.80,1,0
29632745,Newly renovated home!  Minutes from Broadway!!!,223060203,Alyn,,District 21,36.17842,-86.81257,Entire home/apt,147,2,79,2021-04-03,2.90,1,169
29633843,Nashville's Beautiful Bungalow,223060423,Belinda,,District 7,36.20495,-86.72507,Entire home/apt,250,4,38,2020-03-15,1.28,1,258
29633899,"Clean and Spacious, minutes from BNA/downtown!",28311068,Sterling,,District 13,36.12823,-86.63857,Entire home/apt,49,3,161,2021-04-06,5.53,1,200
29653394,DOWNTOWN Condo: Walk Everywhere!!,57442593,Eliza,,District 19,36.16241,-86.78445,Entire home/apt,144,2,87,2021-04-12,3.03,1,117
29655443,20% OFF! LAVISH HOME W/ ROOFTOP - AMAZING VIEWS!,20772148,GoodNight,,District 17,36.1447,-86.78682,Entire home/apt,377,3,22,2021-04-01,0.80,11,249
29658552,Country Music-Themed Luxury Townhome,24125456,Bryan,,District 18,36.14277,-86.81397,Entire home/apt,728,3,14,2020-05-07,0.49,5,288
29683581,"Sophisticated 1BR Condo 30day min w/ WiFi, AC, Parking, TV, Furnished, Rooftop",126174,TrueAvenue,,District 5,36.17431,-86.76401,Entire home/apt,101,30,2,2019-11-16,0.09,33,265
29689085,"Breathe Nashville Songwriter's Haven, Belmont, Vandy, Gulch",145682409,Stephanie,,District 17,36.12892,-86.77883,Entire home/apt,313,2,24,2021-04-05,0.81,1,167
29692044,"Modern Home, Gulch, Blocks from Downtown.",14448697,Che,,District 19,36.14806,-86.79024,Entire home/apt,649,2,6,2020-03-08,0.23,4,70
29700436,THE LANDING ✦ EAST NASHVILLE ✦ GUEST HOME,101426897,Host Extraordinaires,,District 6,36.18468,-86.73408,Entire home/apt,139,2,61,2021-01-24,2.05,147,345
29705296,Explore Nashville’s Vibrant Culture from a Bode Apartment,197082329,Bode,,District 19,36.15646,-86.77351,Entire home/apt,144,1,433,2021-04-11,14.81,4,171
29738158,The Creative Camper,223589598,Brandon,,District 28,36.08682,-86.6901,Private room,36,1,0,,,1,0
29757144,"Walk to Vanderbilt, Hillsboro Village, Midtown and Park Free",96578972,Aidan,,District 18,36.13788,-86.81219,Entire home/apt,99,2,110,2021-04-16,4.01,1,97
29758241,East Nashville Refuge - Where Culture Meets Nature,7845627,Micah,,District 6,36.17497,-86.71784,Entire home/apt,69,2,56,2020-09-19,1.98,1,328
29759297,"B3) Sleek, Modern Gulch Home Near Broadway",132613025,Tyler,,District 17,36.13695,-86.78829,Entire home/apt,346,2,65,2021-03-15,2.19,47,297
29777437,The Marigold Flat:  Pet friendly,337244828,Brenna,,District 26,36.0783,-86.73455,Entire home/apt,179,1,67,2021-04-19,2.39,3,73
29818977,Ready Set Stay in 12 South,22066344,Katie,,District 17,36.12875,-86.77938,Entire home/apt,337,2,62,2021-04-04,2.17,6,198
29828980,Private Garden Cottage in Historic 5 Points Neighborhood,28766725,Sam,,District 6,36.17374,-86.75036,Entire home/apt,125,2,81,2021-04-05,2.76,1,258
29852198,Nashville Rooftop Living Area w/Panoramic Downtown,61424583,Joe,,District 17,36.14562,-86.78526,Entire home/apt,685,3,23,2021-04-18,0.92,1,272
29856178,Luxury E Nashville Twnhse 4 mi to Broadway 10+ ppl,46963740,Hillary,,District 5,36.20479,-86.74346,Entire home/apt,235,2,43,2021-04-18,2.15,1,305
29872572,Cozy and Private Suite in East Nashville,80557350,Frances,,District 7,36.20417,-86.72173,Entire home/apt,68,2,212,2021-02-22,7.29,1,54
29876154,"Private, Pink, Perfect Walk-Out Basement! PR",38370540,Bailee,,District 6,36.16656,-86.74807,Private room,63,1,71,2021-04-21,2.39,2,17
29877749,Luxury on Rudolph II - 2.4 Miles From Downtown,193981098,,,District 6,36.18109,-86.74015,Entire home/apt,599,3,0,,,4,362
29880094,"Southern Boutique House with Rooftop, Spa, Fire & View",132980732,Krista,,District 6,36.16703,-86.73937,Entire home/apt,750,2,24,2021-03-27,0.90,1,1
29883619,Cottage by Riverside Village.,224728074,Wen / Ting,,District 7,36.19822,-86.7219,Entire home/apt,246,2,57,2021-03-29,1.97,1,147
29884582,Polk 404,44039875,Davina And Andrew,,District 19,36.16173,-86.78403,Entire home/apt,111,2,61,2021-04-10,2.06,6,20
29884627,Home away from home in heart of East Nashville!,36209073,Lucas,,District 5,36.19256,-86.74998,Entire home/apt,60,1,250,2021-04-18,8.88,1,64
29898109,For Rest on Forrest,31762288,Breanna And Joe,,District 6,36.17745,-86.74112,Entire home/apt,79,2,41,2020-03-16,1.52,1,0
29899182,Cozy Industrial Cottage in the Nations near Downtown - C,224824154,,,District 20,36.16631,-86.8575,Entire home/apt,83,2,139,2021-04-06,4.92,3,92
29899487,Downtown Gulch Neighborhood🥂Walk to the FUN!,171176713,Mercury,,District 19,36.15187,-86.78508,Entire home/apt,177,1,100,2021-04-04,3.36,11,110
29900753,Ultra Modern-FULLY FURNISHED -5 MINS FROM DT,17126798,Michael,,District 17,36.13512,-86.757,Entire home/apt,65,30,0,,,2,203
29907662,LARGE CITY HOME ★ GERMANTOWN 3BD/2.5BA ★ SLEEPS 10,101426897,Host Extraordinaires,,District 19,36.16853,-86.79305,Entire home/apt,283,2,65,2021-04-01,2.19,147,318
29919347,"Chill in the Cozy, Cabin-Style Lounge at a Calming Condo",180227118,Lisa,,District 19,36.15525,-86.77084,Entire home/apt,107,1,171,2021-04-18,5.75,1,226
29922566,4 Miles to D'town Nashville~3 BedRoom~2 FULL bath~,104374733,,,District 6,36.1875,-86.72184,Entire home/apt,174,2,46,2020-03-14,1.57,1,233
29923906,"Admire Skyline Views of Music City from a Hip, Airy Condo",29272515,Chase,,District 21,36.1571,-86.81514,Entire home/apt,102,1,92,2021-04-12,3.99,1,13
29942411,West End/Vanderbilt 2 bedroom/2 bath condo,11513024,Monika,,District 21,36.14774,-86.80773,Entire home/apt,90,90,0,,,3,155
29966832,Blue Moon Cabin- Airport/Grand Ole Opry/Downtown,51737754,Mike,,District 7,36.24615,-86.70643,Private room,65,1,41,2021-03-21,1.54,1,49
29968952,West End Stay,53382229,Rhonda,,District 24,36.12747,-86.83023,Entire home/apt,139,31,8,2020-09-28,0.33,4,322
29971850,5 mins to downtown $7 or less by Uber,104695232,Khalid,,District 21,36.18543,-86.79837,Private room,70,3,15,2019-06-09,0.51,2,0
29982223,Midtown Private Room (w/Shared Bathroom),194957401,Music City Hostel,,District 21,36.15636,-86.79949,Hotel room,131,1,21,2021-04-12,0.75,7,209
29983401,Midtown Hostel (COED Shared Dorm),194957401,Music City Hostel,,District 21,36.15636,-86.79949,Shared room,51,1,56,2021-04-11,2.27,7,214
29984537,1 mile to downtown | Spacious East Nashville home,60113794,Adrienne,,District 5,36.18421,-86.7709,Entire home/apt,119,2,73,2021-04-18,2.59,1,243
29984918,60s-Themed Musician’s Hangout—Close to Airport!,37929610,Matthew,,District 30,36.06028,-86.68299,Private room,32,1,106,2021-04-02,4.10,1,0
29985357,3BR House in Downtown Nashville! Unbeatable Location & Pricing!,222868443,Music City,,District 19,36.17351,-86.79208,Entire home/apt,289,1,13,2020-03-15,0.49,2,257
29985667,Midtown Hostel (FEMALE-ONLY Shared Dorm),194957401,Music City Hostel,,District 21,36.15636,-86.79949,Shared room,51,1,37,2021-04-09,1.47,7,214
29986525,Cute and budget friendly!,3127108,Caitlin,,District 7,36.21216,-86.70591,Entire home/apt,120,1,111,2021-01-09,3.76,1,59
30010720,The Moon and the Stars Cottage- in town!,532828,Michael,,District 24,36.14777,-86.84347,Entire home/apt,81,1,181,2021-04-21,6.19,1,218
30016471,1950s East Nashville Charmer w/Modern Comfort,3751912,Chaney,,District 6,36.18876,-86.73739,Entire home/apt,75,30,2,2021-01-31,0.13,2,219
30019043,Hip Urban Designer Apartment | Free Parking,3324376,Alex From Abode,,District 19,36.16481,-86.8015,Entire home/apt,86,1,62,2021-03-25,2.21,10,362
30020214,Eclectic Escape 5 Minutes From Downtown Nashville,3324376,Alex From Abode,,District 19,36.16434,-86.80075,Entire home/apt,95,1,54,2021-04-02,1.91,10,0
30025529,5 Mins to downtown Nashville $6 or less by Uber,104695232,Khalid,,District 2,36.18804,-86.80216,Private room,55,2,41,2020-03-15,1.39,2,0
30043806,♫ 1 Min to Highway ♫ 2 Story ♫ 3 Miles to Broadway,57948375,Colin,,District 16,36.1177,-86.74647,Entire home/apt,226,2,57,2020-03-21,2.13,1,348
30067381,"LOFT LULA 'UNO' in Downtown Nashville, TN",225949486,Luis + Crystal,,District 19,36.15489,-86.77541,Entire home/apt,116,1,168,2021-04-20,5.76,12,353
30081683,12 South Gulch 5 STARS Downtown Convention Center,2275056,Debbie And Glenn,,District 17,36.13182,-86.78148,Entire home/apt,129,2,65,2021-04-18,2.48,6,42
30084811,Cottage on Duke Nashville Getaway FREE Parking!,35036150,Catherine,,District 5,36.20585,-86.75955,Entire home/apt,145,2,83,2021-04-01,2.97,1,123
30086511,Explore Nashville's History in a Hillsboro Village House,208269163,Austin,,District 18,36.13042,-86.80376,Entire home/apt,143,3,94,2021-04-11,3.33,1,132
30091232,"Cool, Modern Three Story Stunner in WeHo",198875923,Brad And Lisa,,District 17,36.13267,-86.76563,Entire home/apt,237,2,64,2021-03-22,2.22,2,296
30111210,The Dolly Loft on Music Row w/ Selfie Wall!,60934272,Travers,,District 19,36.145,-86.79356,Entire home/apt,126,1,68,2021-04-06,2.40,25,216
30126311,MUSIC DECOR CONDO MUSIC ROW ★ SLEEPS 6 ★ POOL,34316903,Derek & Lacey,,District 19,36.15158,-86.79234,Entire home/apt,165,2,93,2021-04-18,3.20,9,238
30131268,"4Bed, Firepit/ Covered Patio, Close to airport",26404837,Brittani,,District 15,36.16242,-86.67787,Entire home/apt,308,2,46,2021-04-10,1.63,1,221
30144386,C2) New Modern Downtown Nashville Home 12 Beds,132613025,Tyler,,District 21,36.15451,-86.81971,Entire home/apt,528,2,44,2020-03-04,1.54,47,309
30155980,Condo on Broadway*Two King Suites with Pool!,42875616,Vivaciously Bold,,District 19,36.15455,-86.77603,Entire home/apt,432,2,67,2020-12-07,2.38,1,148
30157276,Welcome to Nashville! Relax and explore!,81714261,William,,District 33,36.0529,-86.60253,Entire home/apt,185,2,72,2021-04-18,2.47,1,225
30178510,2 miles to downtown /Clean & Comfy / BR4+3.5 bath,216275686,Valerie,,District 21,36.18052,-86.80762,Entire home/apt,507,3,11,2020-12-30,0.39,2,255
30200707,Old Hickory Lake Home with Amazing View & Hot Tub!,29955553,Taylor,,District 11,36.26929,-86.64517,Entire home/apt,259,1,53,2021-04-04,1.88,1,155
30252586,Carriage House Apartment in Hip and Historic East Nashville,10428587,Matt,,District 6,36.17464,-86.74607,Entire home/apt,88,1,130,2021-04-12,4.50,1,99
30253315,"NEAR AIRPORT* LAKE* DOWNTOWN*OPRY
Non Smoker only",812128,Patricia And John,,District 12,36.1743,-86.59129,Entire home/apt,69,31,5,2020-09-05,0.23,8,0
30264016,In the Heart of Nashville! Pool & FREE Parking,31234553,Jeanette,,District 19,36.15489,-86.77541,Entire home/apt,180,2,50,2021-04-11,1.82,1,74
30266531,Jones ave,134712676,Jejaw,,District 8,36.21668,-86.75565,Entire home/apt,225,2,48,2021-04-18,1.67,1,292
30273004,"Windrustle West, Women's Retreat in Brentwood",40044315,Wendy,,District 27,36.04767,-86.73581,Private room,36,30,1,2019-11-15,0.06,2,0
30293409,Smart House Big Groups Concierge Incl. 65% Off,181506404,Rick,,District 14,36.151,-86.64849,Entire home/apt,325,30,14,2021-01-02,0.48,2,203
30295069,Beautifully Designed Spacious Home near Downtown,225274317,Wendy,,District 19,36.16913,-86.80299,Entire home/apt,208,1,241,2021-04-20,8.36,3,232
30315143,Nashville Popup Bungalow in the city,163005521,Michelle,,District 19,36.1684,-86.79681,Entire home/apt,289,2,4,2020-11-29,0.25,2,127
30317211,"Nashville Nest w/ Gameroom ! 
Minutes to Downtown.",78337857,Brian,,District 15,36.1681,-86.65916,Entire home/apt,86,2,54,2021-03-31,2.42,1,133
30317287,Charming East Nashville Artist Home near Downtown,225274317,Wendy,,District 5,36.18411,-86.7646,Entire home/apt,138,2,252,2021-04-15,8.62,3,236
30325802,Stunning City View in Gulch South.,35295453,Crisman,,District 17,36.14624,-86.7821,Entire home/apt,638,2,37,2021-03-29,1.41,1,339
30344742,Simple guest room close to downtown,91923358,Courtney,,District 15,36.16259,-86.70263,Private room,30,2,41,2019-06-17,1.49,1,0
30346059,Private Room in a Beautiful Traditional/Mod Home,32722397,Roger,,District 17,36.12596,-86.74581,Private room,89,1,55,2021-04-11,2.24,1,63
30389810,(Sanitized) Wilma's Place: A Nashville Retreat,187200206,Dwell Nashville,,District 17,36.13096,-86.77603,Entire home/apt,138,2,84,2021-03-31,2.89,3,158
30392811,The Woodmont Inn and Gallery,119925844,Marc,,District 25,36.11081,-86.78186,Entire home/apt,190,3,62,2021-04-18,2.21,1,93
30393490,East Nashville Elevated Estate,206929251,DeRon,,District 6,36.17788,-86.74681,Entire home/apt,600,2,29,2021-01-03,1.05,12,312
30397834,Charming 1920's 2 Bedroom/2 Bath House,70009563,Casey,,District 19,36.17653,-86.79759,Entire home/apt,195,3,7,2019-09-21,0.25,2,0
30399312,Wyndham Nashville Resort in a 2 Bedroom Condo,184109308,Angel,,District 15,36.22065,-86.70432,Entire home/apt,225,1,1,2019-03-28,0.04,3,164
30399422,Nashville Resort in a 1 Bedroom Condo,184109308,Angel,,District 15,36.2208,-86.70536,Entire home/apt,228,1,0,,,3,270
30403435,1920s Charmer - Private RM w/ Q bed + private bath,70009563,Casey,,District 19,36.17675,-86.79604,Private room,100,1,4,2019-05-04,0.14,2,0
30422767,Chateau on the Row,84370800,Jay,,District 17,36.1393,-86.79557,Entire home/apt,175,2,11,2021-04-04,0.42,1,310
30425576,Cardinal's Nest in East Nashville,52050901,A & J,,District 7,36.21793,-86.71364,Entire home/apt,96,1,139,2021-04-12,4.85,1,121
