id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34417754,Trendy Guest Bedroom 2.5 mi from Broadway FuN!,50670854,Lauren,,District 5,36.19002,-86.76172,Private room,98,1,1,2019-09-20,0.05,4,0
34418051,Trendy East Nash home near dwntwn- Month2Month,38870454,Michelle,,District 7,36.22945,-86.72329,Entire home/apt,91,30,0,,,1,129
34418065,BROOKS & DUNN ~~ 2 Homes ~ 7 BR ~ 8 Bath ~ 29 Beds,24905886,Blake,,District 2,36.18757,-86.80314,Entire home/apt,758,2,41,2021-07-01,2.31,12,268
34446875,A 2-minute walk to quaint Hillsboro Village!,61289087,Ashley,,District 18,36.13433,-86.80178,Entire home/apt,206,3,35,2021-06-21,1.53,1,0
34449777,Urban Oasis,260064082,Rodneysa,,District 26,36.08214,-86.71423,Entire home/apt,75,1,2,2019-06-10,0.08,1,80
34466318,Quaint Cottage close to Vanderbilt and Downtown,157362828,Ron & Susan,,District 17,36.13903,-86.79971,Entire home/apt,104,2,70,2021-07-10,3.02,8,96
34466389,"Upscale Townhome/Rooftop Deck, 12S, Gulch & Bdway",260171247,Erin,,District 17,36.13491,-86.78489,Entire home/apt,495,2,47,2021-06-27,47,1,194
34473511,MusicCity GuestSuite | Minutes from BNA & Broadway,17778172,Priscilla,,District 14,36.15308,-86.64775,Entire home/apt,150,2,30,2021-07-04,1.46,1,96
34477011,Cozy/Private Suite minutes from Nashville Airport,151256318,Cassandra,,District 29,36.08409,-86.62288,Private room,55,1,48,2021-07-12,5.16,1,76
34478881,Cozy East Nashville Nest,52336281,Brandon & Connie,,District 7,36.21114,-86.71801,Entire home/apt,116,1,84,2021-07-10,3.26,1,132
34479359,The quaint and comfy Hills' home at McMurray,125972905,Jeff And Amanda,,District 27,36.05709,-86.73376,Entire home/apt,111,1,61,2021-07-08,2.50,1,43
34481495,"Music City Cozy, 6 minutes from downtown, Sleeps 6",260285625,Sylvia,,District 5,36.19529,-86.75942,Entire home/apt,249,2,33,2021-07-04,1.32,1,144
34481699,La Casita Nashville: 15 min Downtown/Airport.,231285662,Ivan & Liz,,District 30,36.0583,-86.69071,Entire home/apt,119,3,58,2021-07-11,2.69,1,58
34501590,ULTRA LARGE DECK ✹ BRAND NEW ✹ SKYLINE VIEWS,101426897,Host Extraordinaires,,District 21,36.15496,-86.81937,Entire home/apt,365,2,56,2021-07-05,2.50,146,303
34506656,DREAMY TOWNHOME ★ COZY VIBE ★ MINS TO BROADWAY,34316903,Derek & Lacey,,District 17,36.13235,-86.76661,Entire home/apt,339,2,18,2020-07-19,0.69,9,0
34513576,Elegant Farm Stay Above Beautiful Barn Near Nashville,221702926,Lori,,District 1,36.34773,-86.87603,Entire home/apt,205,2,54,2021-06-21,2.06,1,302
34525790,"Nashville Downtown 2 BR, 30 Day+, Free Parking B",157362828,Ron & Susan,,District 19,36.15922,-86.79991,Entire home/apt,79,30,0,,,8,192
34543696,Walkable Stylish Getaway on Famous Music Row 34,103365676,Amanda,,District 19,36.15019,-86.79224,Entire home/apt,279,1,56,2021-07-05,30.00,56,344
34575449,Luxury Contemporary escape in Music City,12153920,Shac,,District 5,36.19717,-86.77069,Entire home/apt,828,2,10,2021-06-27,0.41,9,305
34576589,The Nashville Bachelorette Crib * Up to 20 People*,115173292,Itay,,District 5,36.19513,-86.77191,Entire home/apt,828,2,25,2021-06-18,1.15,5,255
34601865,Sunny Brand-New Condo in the Heart of Nashville!,106505883,TurnKey Vacation Rentals,,District 21,36.15897,-86.81589,Entire home/apt,68,2,10,2021-03-14,0.51,119,3
34605707,Cozy Duplex on Bransford,261086125,Ren,,District 17,36.13052,-86.76678,Entire home/apt,46,3,15,2019-10-20,0.62,1,0
34617369,Nice & Cozy,50692717,Jenica,,District 2,36.21819,-86.79102,Entire home/apt,80,2,22,2020-03-15,1.08,1,0
34626183,E Nashville*1/2 Block to 5Points*Eat&Drink*2BR/1BA,99547311,Randy,,District 5,36.17775,-86.75546,Entire home/apt,131,2,13,2021-07-07,0.76,3,225
34641121,4-Story TH with Rooftop min to Downtown Nashville,115173292,Itay,,District 5,36.1957,-86.77182,Entire home/apt,348,2,22,2021-06-14,1.05,5,267
34642330,"""Watch the City Light"" min to Downtown & Broadway",115173292,Itay,,District 5,36.19669,-86.77178,Entire home/apt,287,2,15,2021-05-31,0.57,5,275
34644718,Relax in music city oasis 3BR / Rooftop - Lucile 2,12153920,Shac,,District 5,36.19652,-86.77146,Entire home/apt,396,2,26,2021-06-16,1.00,9,311
34645598,Charming & Spacious NEW Modern Townhouse w rooftop,12153920,Shac,,District 5,36.19572,-86.77042,Entire home/apt,392,2,27,2021-06-17,1.08,9,324
34646546,☆ Entire Belle Meade Home ☆ Luxury Oasis ☆ 7 Beds,176784151,Gina,,District 23,36.09084,-86.89139,Entire home/apt,600,2,21,2021-05-16,0.86,1,221
34651569,The Russell (1:7) Superhost! 5 Star Rating,115218273,Anchor Rentals,,District 6,36.17515,-86.75597,Hotel room,237,1,15,2021-05-23,0.59,54,312
34668987,The Russell (1:5)-Nashville's coolest neighborhood,115218273,Anchor Rentals,,District 6,36.17365,-86.75612,Hotel room,237,1,4,2021-05-02,0.16,54,338
34669210,Downtown Sporting Club Queen Room on BROADWAY,261536842,Downtown Sporting Club,,District 19,36.1605,-86.7775,Hotel room,249,1,16,2021-07-11,0.69,14,102
34673296,Downtown Sporting Club Bunk Room on LOWER BROADWAY,261536842,Downtown Sporting Club,,District 19,36.16046,-86.77745,Hotel room,289,1,23,2021-07-11,1.35,14,54
34674330,The NASH★3Bedroom Suites★5Mins2Downtown,31549142,Brandon,,District 5,36.20444,-86.74388,Entire home/apt,230,2,55,2020-11-27,2.12,17,0
34679541,Trendy 3 BDRM New Home- Rooftop Views of Downton!,50670854,Lauren,,District 5,36.19118,-86.76102,Entire home/apt,385,2,11,2021-06-13,0.48,4,3
34681984,Trendy Town Home #A,206929251,DeRon,,District 21,36.16283,-86.80622,Entire home/apt,349,1,51,2021-07-05,2.20,13,320
34683070,Trendy Town Home #B,206929251,DeRon,,District 21,36.16417,-86.80591,Entire home/apt,352,1,51,2021-06-06,2.08,13,321
34683165,Yellow Door Nashville + Airport/Downtown/Opry,189705395,Cindy,,District 13,36.13797,-86.63492,Entire home/apt,152,1,134,2021-07-05,5.69,1,139
34683316,Trendy Town Home #C,206929251,DeRon,,District 21,36.16464,-86.80467,Entire home/apt,352,1,47,2021-06-20,2.21,13,316
34688029,ROOFTOP PARADISE★1 MILE to Broadway★Sleeps 12,261668931,Ryan,,District 19,36.17104,-86.79358,Entire home/apt,713,2,37,2021-06-27,1.84,2,277
34689992,Luxury home w/ King Bed Suite > Near Downtown,211881448,Jordan & Manny,,District 20,36.13784,-86.87318,Entire home/apt,250,2,90,2021-07-06,4.22,1,30
34690359,Joyce Lane Farms: Cozy Basement Apartment,35998651,Josh & Allison,,District 8,36.23394,-86.73426,Entire home/apt,131,2,8,2021-06-28,1.86,1,53
34714797,Hip Downtown Apartment in Heart of Music City,261832524,Amber,,District 19,36.15489,-86.77541,Entire home/apt,163,1,122,2021-07-03,5.15,1,87
34743636,NEWLY furnished 1 bed oasis 3 blocks to Broadway!,69562152,Scot,,District 19,36.1551,-86.77421,Entire home/apt,163,1,154,2021-07-08,6.09,7,61
34746314,BRAND NEW ✹ SUPER ROOFTOP ✹ GULCH LIVING ✹ 7 BEDS,101426897,Host Extraordinaires,,District 19,36.152382,-86.789391,Entire home/apt,563,2,79,2021-07-07,3.29,146,101
34747227,Charming Private Nashville Suite with Fireplace,15771164,Lindsey,,District 27,36.06336,-86.7268,Entire home/apt,88,2,19,2021-06-27,0.73,1,49
34751239,Cool East Nashville Duplex- GREAT LOCATION!,45757949,Tara,,District 7,36.20379,-86.72731,Entire home/apt,93,1,138,2021-07-06,5.67,1,5
34752319,Music City Hideout,1819471,Samantha,,District 7,36.21411,-86.71596,Entire home/apt,131,2,74,2021-07-04,2.82,1,55
34753230,Cool City Heights Condo,319913,Reservations,,District 21,36.1587,-86.81583,Entire home/apt,96,2,15,2021-02-13,0.69,20,266
34771559,Private room with kitchen and bathroom non-smoking,111228362,Omar,,District 1,36.22154,-86.82467,Private room,60,1,178,2021-07-02,7.65,2,65
34773657,Duplex located in East Nashville!,262214343,Karli,,District 7,36.20657,-86.72259,Entire home/apt,100,2,20,2021-06-27,0.78,1,3
34778918,NEW- THE Spot in Nashville,262246914,David,,District 19,36.16948,-86.80115,Entire home/apt,1800,1,1,2019-05-31,0.04,1,0
34780200,Historic Studio on Famous Music Row by RCA! 33,103365676,Amanda,,District 19,36.15019,-86.79224,Entire home/apt,158,1,104,2021-07-08,5.78,56,344
34808322,Music City Retreat*12 mi-Downtown*8 mi-Opryland,262423932,Lamont & Sharon,,District 7,36.22709,-86.7251,Entire home/apt,88,2,5,2020-03-11,0.29,1,0
34817690,The Russell (2:4) Amazing Reviews. SUPERHOST,115218273,Anchor Rentals,,District 6,36.17314,-86.75551,Hotel room,231,1,6,2019-11-17,0.24,54,326
34818937,"The Russell (2:8) STAY HERE, CHANGE LIVES!!",115218273,Anchor Rentals,,District 6,36.17497,-86.75742,Hotel room,247,1,14,2021-05-26,0.55,54,307
34818938,The Russell (2:1) Superhost- 1.5 miles to Downtown,115218273,Anchor Rentals,,District 6,36.17372,-86.75727,Hotel room,242,1,16,2021-06-20,0.74,54,321
34818990,The Russell (3:2) Superhost- One of a Kind Stay!,115218273,Anchor Rentals,,District 6,36.17461,-86.75625,Hotel room,249,1,9,2021-05-29,0.38,54,329
34864242,"Hip, Century-Old Home with a Patio in Woodbine",43038295,Caleb,,District 16,36.11929,-86.74141,Entire home/apt,183,3,20,2021-07-05,0.77,1,196
34884873,3 BD 3.5 BA House W Rooftop- Perfect For Groups!!,262961559,Sebastian,,District 8,36.21878,-86.74268,Entire home/apt,274,2,52,2021-07-06,3.06,2,116
34892378,"3BR|3BA Vacation Haven! HOT TUB, FIRE PIT, GRILL, & more!",190105349,Chad & Victoria,,District 16,36.09858,-86.74751,Entire home/apt,289,2,50,2021-07-02,2.08,1,266
34893692,The Midtown Boho on Belwood,251804646,Barrett,,District 21,36.14511,-86.81948,Entire home/apt,85,30,10,2019-09-27,0.42,2,317
34897904,Preston Place - Double Trouble - Sleeps 20 Guests,30962240,Xenos,,District 5,36.2052,-86.74296,Entire home/apt,629,2,24,2021-07-04,0.96,16,298
34900662,Cozy Penthouse 3 blocks from Broadway,69562152,Scot,,District 19,36.15509,-86.77513,Entire home/apt,165,1,88,2021-07-07,3.78,7,66
34902765,"City in the Front, Country in the Back",178128415,Leta,,District 12,36.19512,-86.57861,Entire home/apt,84,2,64,2021-06-30,2.90,1,61
34906207,City View Dream House,139135769,Cindy,,District 19,36.1476,-86.78025,Entire home/apt,699,30,5,2020-03-19,0.21,1,269
34907758,A14) Gulch Home - Killer Rooftop,132613025,Tyler,,District 17,36.14469,-86.78418,Entire home/apt,635,2,57,2021-07-05,2.35,18,314
34934348,Spacious Corner Apt 1 Mile to Broadway (8 ppl)!,60934272,Travers,,District 6,36.17306,-86.76273,Entire home/apt,290,1,68,2021-06-20,4.66,27,38
34936222,Snuggle up!,263252914,Eboneé,,District 32,36.04453,-86.65053,Entire home/apt,93,1,9,2019-08-18,0.35,1,149
34938045,"Beautiful, light-filled new home in East-min to DT",19601344,Brett,,District 5,36.18149,-86.75955,Entire home/apt,399,1,23,2020-03-01,0.93,1,1
34943422,Library Quiet on Music Row - Contactless In & Out,205597402,Mark,,District 17,36.1377,-86.79462,Entire home/apt,80,2,135,2021-07-01,5.24,5,11
34962040,Captain's Quarters Riverfront #3,119811037,James,,District 19,36.17407,-86.78059,Entire home/apt,226,2,63,2021-07-11,2.55,4,328
34966681,Musical House 🎵(Large Backyard & Walkable),263448485,Roxanne,,District 19,36.18299,-86.79447,Entire home/apt,370,3,50,2021-07-05,29.41,1,25
34977490,The Russell (2:5) Superhost- 5 star Avg Rating!!,115218273,Anchor Rentals,,District 6,36.175,-86.75692,Hotel room,231,1,5,2021-04-02,0.20,54,328
34997063,LUXURY DOWNTOWN HOME W/AMAZING ROOFTOP! 12 BEDS!,115505661,Chris,,District 21,36.15577,-86.82043,Entire home/apt,248,2,51,2021-07-04,2.14,65,311
34997148,Beautiful Dream Home- 12 Beds 5 min from Downtown!,24758299,Gerry,,District 17,36.13192,-86.77729,Entire home/apt,989,3,15,2021-06-28,0.63,3,306
34997470,"Rooftop Townhome Walk to Music Row, Gulch, Belmont",122897400,Music City Vacation Homes,,District 18,36.13589,-86.78893,Entire home/apt,650,2,18,2021-06-27,0.73,11,250
34997605,TWO Lux Homes / SAME Street!,24758299,Gerry,,District 17,36.13342,-86.77928,Entire home/apt,1232,3,4,2020-12-29,0.17,3,349
34998235,Townhouse with Rooftop | Walk to Belmont & 12South,122897400,Music City Vacation Homes,,District 17,36.13772,-86.78714,Entire home/apt,650,2,13,2020-03-15,0.64,11,281
34998748,Spectacular City Views in this Modern Rustic space,92657250,Patty,,District 2,36.19625,-86.7767,Entire home/apt,172,3,47,2021-07-07,27.65,1,93
35002075,"The Nashville Duet Two Homes, One Booking 2021",65528795,Shawn,,District 21,36.15367,-86.82441,Entire home/apt,1345,2,24,2021-06-20,0.97,4,297
35002497,Rooftop Retreat - The Southern Belle,65528795,Shawn,,District 21,36.15363,-86.82504,Entire home/apt,1045,2,5,2020-09-20,0.20,4,298
35002753,2021 Escape and Flexcation to Nashville- Southern Gent,65528795,Shawn,,District 21,36.15342,-86.82462,Entire home/apt,1045,2,10,2020-08-02,0.39,4,297
35007739,Just listed/Walk to Broadway/walk to CMA fest/pool,200598228,Jodi,,District 19,36.17462,-86.78156,Entire home/apt,150,2,1,2021-03-21,0.26,1,64
35034733,South Nashville at The Modern,265946792,Adam,,District 17,36.13553,-86.75626,Entire home/apt,225,3,55,2021-06-27,2.39,1,318
35035409,Best of Downtown Nashville!,64181221,Mary,,District 19,36.16164,-86.78325,Entire home/apt,275,1,128,2021-07-09,5.30,1,133
35036942,The Russell (1:4) Superhost- Best Neighborhood!!,115218273,Anchor Rentals,,District 6,36.17309,-86.75619,Hotel room,231,1,6,2021-06-16,0.23,54,333
35038778,The Russell (2:6) Featured in Southern Living!!,115218273,Anchor Rentals,,District 6,36.17524,-86.75715,Hotel room,272,1,34,2021-07-09,1.65,54,312
35064284,"An East Nashville Home, Close to Downtown",264133538,Matthew,,District 5,36.17885,-86.76949,Entire home/apt,164,3,112,2021-07-06,8.70,3,58
35076779,"Modern, contemporary decor, clean and fresh.",264226740,Ava,,District 32,36.03618,-86.61331,Private room,75,2,0,,,1,365
35092479,Nashvegas Villa-3mi or less all Nashville HotSpots,179541856,Alli,,District 17,36.13472,-86.75718,Entire home/apt,125,1,85,2021-07-11,3.82,1,66
35125824,Eco-Friendly Tiny House Nashville 10-Mins to DWTN,89731969,Emily,,District 17,36.13036,-86.73115,Entire home/apt,99,1,301,2021-07-01,15.36,2,167
35128414,The Emerald - Walkable East Nashville Suite!,85360355,StayLocal,,District 7,36.20981,-86.72632,Entire home/apt,76,1,34,2021-06-27,1.36,79,10
35130078,Hey Yall Nashville FREEPARKING 4mi to Broadway!,28196034,Hey Yall Nashville,,District 5,36.18185,-86.76554,Entire home/apt,126,2,72,2021-06-28,2.83,21,123
35130535,East Nashville Basement Bungalow,26128341,Christina,,District 7,36.21047,-86.72167,Entire home/apt,72,1,59,2021-06-30,2.95,1,53
35156539,Exquisite Couples Weekend Getaway,264769060,Shannon,,District 21,36.15824,-86.81503,Entire home/apt,141,2,47,2021-06-07,1.99,1,323
35160307,8th South Modern Condo - Perfect Location and View,264797516,Marshall,,District 17,36.12647,-86.77794,Entire home/apt,198,2,58,2021-06-28,2.39,1,127
35176743,Be Close to Downtown in East Nashville,264133538,Matthew,,District 5,36.17816,-86.76945,Entire home/apt,156,2,93,2021-07-09,4.29,3,64
35178464,"Close to Downtown, East Nashville Home",264133538,Matthew,,District 5,36.18019,-86.76951,Entire home/apt,159,2,112,2021-07-02,4.88,3,54
35191354,The Hideaway - Studio with Pool Access!,85360355,StayLocal,,District 17,36.12632,-86.77896,Entire home/apt,81,1,16,2020-03-02,0.86,79,7
35194035,Touch of comfort,220130277,Juan,,District 1,36.21517,-86.82695,Private room,127,30,0,,,3,364
35195149,Dream Retreat/Rooftop/Amazing Nashville Skyline!,71199932,Eva Angelina,,District 5,36.1957,-86.77073,Entire home/apt,400,2,47,2021-06-27,1.87,1,61
35197177,The Russell (Room 2:9) 1.5 miles to Downtown!,115218273,Anchor Rentals,,District 6,36.17377,-86.75735,Hotel room,219,1,24,2021-07-09,0.94,54,323
35197978,Russell (1:3) -Superhost- 5 Star Rating. Location,115218273,Anchor Rentals,,District 6,36.17375,-86.75572,Hotel room,235,1,12,2020-08-23,0.47,54,339
35222287,Eccentric Bungalow ♦ East Nash ♦ Unique Design,101426897,Host Extraordinaires,,District 5,36.18791,-86.75456,Entire home/apt,205,2,47,2021-07-08,47,146,324
35222429,Foxland: Private Gated Home Minutes From Downtown!,8875518,Jeff,,District 16,36.12428,-86.74406,Entire home/apt,204,3,77,2021-06-20,3.35,1,192
35226573,Walk to the ♡ of Downtown & More! Enjoy Sweeping Rooftop Views!,67994775,Music City Magnolia,,District 19,36.16997,-86.79073,Entire home/apt,302,2,27,2020-02-24,1.14,6,110
35231306,Creekside,32854475,Ashley,,District 1,36.26905,-86.83201,Entire home/apt,55,2,105,2021-07-11,6.40,1,106
35234200,Studio A,265031048,Dyer Management,,District 21,36.15062,-86.80255,Entire home/apt,155,1,50,2021-06-20,2.66,6,124
35234307,Studio B,265031048,Dyer Management,,District 21,36.15131,-86.80432,Entire home/apt,155,1,14,2020-03-04,0.66,6,1
35235074,Queen Suite 1.1A,265031048,Dyer Management,,District 21,36.15135,-86.8036,Entire home/apt,198,1,51,2020-03-08,2.15,6,13
35235388,Queen Suite 1.1C,265031048,Dyer Management,,District 21,36.15181,-86.80278,Entire home/apt,227,1,88,2021-06-21,4.06,6,37
35235849,Two Queen Suite 2.1,265031048,Dyer Management,,District 21,36.15181,-86.8039,Entire home/apt,243,1,37,2021-06-20,1.69,6,137
35236597,Three Queen Suite 2.2,265031048,Dyer Management,,District 21,36.15057,-86.80344,Entire home/apt,273,1,46,2021-06-20,2.07,6,158
35239817,CasaSOBRO - eclectic retreat steps from Broadway,255365381,Jess,,District 19,36.15489,-86.77541,Entire home/apt,182,1,54,2021-07-05,2.26,1,0
35258639,Oakwood Villa - Spacious Yard/7 Mins to Dwntwn,85360355,StayLocal,,District 5,36.19833,-86.75832,Entire home/apt,251,1,26,2021-06-25,1.21,79,202
35262129,Amazing home close to Downtown 4BR/4.5 (rooftop),61412242,Raj,,District 19,36.1847,-86.7931,Entire home/apt,413,1,38,2020-05-25,1.69,1,0
35262677,Walk to Downtown with Live Private Music Options,45624097,Tonya,,District 19,36.14965,-86.78728,Entire home/apt,830,3,28,2021-06-27,1.20,3,208
35275996,*Spacious 3BR/2BA FREE PARKING 2 miles to DT*,251553209,Rachel,,District 21,36.18322,-86.80703,Entire home/apt,228,1,30,2021-06-23,1.34,1,63
35278629,Next to Grand Ole Opry!,188361892,Catherine,,District 15,36.22045,-86.70334,Entire home/apt,150,2,1,2019-08-03,0.04,2,0
35289197,Two Bedroom in the heart of Music Row!,241290168,Kiersten,,District 17,36.14295,-86.79442,Entire home/apt,115,3,42,2021-06-27,1.74,3,42
35332508,Nashville Luxury Townhome | 5-Mins to Downtown,9730317,Alexa & Emily,,District 5,36.18193,-86.77175,Entire home/apt,186,1,111,2021-06-30,5.17,7,272
35379861,Vintage Tour Bus for CMAs / Bonnaroo,12811789,Brian,,District 6,36.17079,-86.77087,Entire home/apt,750,4,0,,,1,12
35379865,4th of July weekend in Nashville!  Condo sleeps 4,188361892,Catherine,,District 15,36.21834,-86.70356,Entire home/apt,179,3,0,,,2,0
35383025,Comfy 2 Kitchen Home- 7mins to Broadway,104232191,Eric,,District 19,36.15188,-86.78853,Entire home/apt,400,3,27,2021-06-27,1.12,7,39
35385417,Apartment in heart of Midtown,266387068,Cassie,,District 19,36.14777,-86.79853,Entire home/apt,500,1,0,,,1,0
35386014,Home Away From Home - 15 min from DT Nashville,262041288,Sherrie,,District 11,36.25051,-86.653,Private room,86,1,51,2021-07-06,51,1,194
35387496,"Private entrance, minutes from E Nash/Downtown!",28291500,Meredith,,District 8,36.27907,-86.72358,Private room,64,1,110,2021-07-08,5.22,1,143
35431174,Cozy and Cute,266650195,Surayyah,,District 2,36.20085,-86.82626,Entire home/apt,169,30,18,2021-01-03,0.75,1,251
35440277,"Brand-New Condo, 2 Blocks to Centennial Park",106505883,TurnKey Vacation Rentals,,District 21,36.15755,-86.81564,Entire home/apt,75,2,25,2021-07-11,1.39,119,347
35460422,Private Modern Living (5 miles to Broadway),266788836,Matthew,,District 7,36.201,-86.71286,Entire home/apt,333,3,26,2021-07-09,9.87,1,60
35462377,The Rooftop Retreat - Modern with Skyline Views!,85360355,StayLocal,,District 21,36.15719,-86.81783,Entire home/apt,309,1,56,2021-06-28,3.24,79,209
35468350,Double Townhome | 12th South | Sleeps 20,122897400,Music City Vacation Homes,,District 17,36.13596,-86.78752,Entire home/apt,1600,2,1,2019-08-25,0.04,11,250
35468466,Double Townhome | 12th South | Sleeps 20,122897400,Music City Vacation Homes,,District 18,36.13407,-86.78915,Entire home/apt,1600,2,5,2021-06-27,5,11,277
35468726,Entire Complex | 6 Townhomes | 12th South | 60 ppl,122897400,Music City Vacation Homes,,District 18,36.13412,-86.78922,Entire home/apt,4800,2,0,,,11,184
35469020,Good place of Nashville_1,266863810,Thomas,,District 31,36.04684,-86.67732,Private room,29,30,3,2020-09-01,0.15,2,0
35479849,Enjoy a 3 BR Minutes to Broadway/Gulch/Music Row!,60934272,Travers,,District 21,36.16298,-86.80717,Entire home/apt,201,1,90,2021-06-25,3.80,27,215
35483559,clean private room,266863810,Thomas,,District 31,36.04742,-86.67782,Private room,30,30,3,2021-03-08,0.23,2,122
35511865,"Alexis Inn and Suites, Deluxe King",265250326,Alexis,,District 13,36.14021,-86.67193,Hotel room,419,1,13,2020-06-28,0.60,4,361
35512044,"Alexis Inn and Suites, Deluxe 2 Queen",265250326,Alexis,,District 13,36.13995,-86.67086,Hotel room,423,1,2,2020-05-24,0.10,4,358
35512188,"Alexis Inn and Suites, King Suite",265250326,Alexis,,District 15,36.14198,-86.67001,Hotel room,160,1,5,2021-02-15,0.28,4,361
35512279,"Alexis Inn and Suites, Two Queen Suite",265250326,Alexis,,District 13,36.14125,-86.67229,Hotel room,165,1,0,,,4,358
35530013,Cozy studio/loft minutes from downtown Nashville,117837147,Nonie,,District 19,36.17778,-86.79416,Private room,85,1,2,2019-07-07,0.08,1,0
35531051,12th South Nashville - Beauty on Bate!,73161329,Michael,,District 17,36.13154,-86.78709,Entire home/apt,126,2,46,2021-06-27,1.99,1,16
35568871,4 Queen Beds ~ Less Than 3 Miles to Downtown Nashville and Broadway ~ Rooftop Deck ~ Free Parking,260899725,Kevin,,District 17,36.13553,-86.75626,Entire home/apt,264,3,47,2021-06-27,4.18,39,120
35573520,Charming East Nashville Studio w/ Private Patio,43526389,Jenelle,,District 6,36.18315,-86.71702,Private room,66,1,157,2021-07-11,16.13,1,7
35575172,Two Bedroom Living In The Gulch!,242127185,Pine St,,District 19,36.15215,-86.78866,Entire home/apt,170,2,34,2021-06-29,17.00,7,75
35576403,Honey comb hide out,119365192,Lashonda,,District 11,36.23066,-86.59022,Entire home/apt,350,1,4,2019-07-11,0.16,1,179
35580634,"Boho Chic 2BD Walk to Shelby Park! WiFi, AC, Parking, TV, Linens",126174,TrueAvenue,,District 6,36.17984,-86.72695,Entire home/apt,178,2,95,2021-07-09,3.76,30,1
35608626,The Russell (2:7) Best Neighborhood - Superhost,115218273,Anchor Rentals,,District 6,36.17453,-86.75542,Hotel room,227,1,28,2021-06-17,1.11,54,358
35612368,Min to Dwtn! HUGE Space.,24758299,Gerry,,District 17,36.13109,-86.77603,Entire home/apt,947,3,16,2021-03-28,0.66,3,327
35614112,The Russell (Room 2:2) A top rated Nashville Stay!,115218273,Anchor Rentals,,District 6,36.17466,-86.75605,Hotel room,227,1,15,2021-06-26,0.60,54,351
35616339,Studio Apartment near Nashville,71819994,Ninoska,,District 1,36.2769,-86.87369,Entire home/apt,49,30,11,2021-07-04,0.45,1,275
35639613,Cute Private Apartment in Historic East Nashville,3293804,Faith,,District 5,36.18231,-86.75281,Entire home/apt,79,30,8,2021-06-20,0.34,3,99
35644274,Downtown!! Nashville Riverfront Lofts - Market Street Unit  #2,44450435,Ciara,,District 19,36.16189,-86.77592,Entire home/apt,250,1,1,2020-10-11,0.11,10,255
35644276,Nashville Riverfront Lofts - Deluxe Penthouse #9,44450435,Ciara,,District 19,36.16331,-86.77424,Entire home/apt,1364,1,0,,,10,0
35644278,Downtown! Low Price! Nashville Riverfront Lofts - Market Street Unit #4,44450435,Ciara,,District 19,36.16321,-86.77555,Entire home/apt,250,1,2,2021-05-16,0.24,10,269
35649555,Chestnut Hill Cottage,211093183,Jonathan,,District 17,36.14228,-86.76146,Private room,61,1,333,2021-07-08,14.17,1,64
35652611,Wooded Country House Close to Nashville,43152119,Doug,,District 1,36.32724,-86.86385,Entire home/apt,166,2,82,2021-07-09,3.57,1,110
35668909,Diamond In The Rough,268324762,K.,,District 21,36.17883,-86.81162,Entire home/apt,349,1,0,,,1,365
35679923,"Sunny Club Wyndham Nashville, 1 Bedroom Suite",194953121,Christian,,District 7,36.21944,-86.70746,Entire home/apt,144,2,2,2020-01-01,0.09,56,318
35681484,The Russell (Penthouse) -Superhost- One of a Kind!,115218273,Anchor Rentals,,District 6,36.17338,-86.75756,Hotel room,308,1,6,2020-05-16,0.25,54,319
35686200,East NSHVL AptG w/Saltwater Pool and Gym,216648327,Shelley,,District 6,36.19026,-86.73544,Entire home/apt,109,30,5,2021-03-22,0.23,7,167
35706073,Sunshine Room: 1.5 mi/ $5 Uber to downtown,53517885,Sarah,,District 19,36.16964,-86.80196,Private room,26,1,188,2021-06-27,8.85,8,12
35706955,The Russell (Tower Suite)- Superhost- Epic Room!!,115218273,Anchor Rentals,,District 6,36.17319,-86.75691,Hotel room,308,1,33,2021-06-21,1.32,54,269
35729056,Westside Best Side Boho Studio,28121506,Stephanie,,District 21,36.15851,-86.82864,Entire home/apt,81,1,137,2021-06-28,6.11,1,92
35760411,The BIG House,2518335,Shayna,,District 18,36.12789,-86.79477,Entire home/apt,250,30,0,,,2,154
35761331,Lake House Retreat,30066816,Jennifer,,District 1,36.27404,-86.9086,Entire home/apt,165,3,85,2021-07-06,3.49,1,200
35786464,Retreat to a Charming Tudor -4 miles from Broadway,47557963,Chakarra,,District 2,36.18492,-86.8144,Entire home/apt,197,2,69,2021-07-05,7.09,1,101
35787528,25th Ave Suite,104232191,Eric,,District 21,36.17184,-86.80697,Entire home/apt,105,3,27,2021-06-11,1.33,7,341
35792257,Music City Villa Near Downtown Nashville sleep 10 🚀,35100052,Victor,,District 7,36.20472,-86.73774,Entire home/apt,138,2,62,2021-07-11,2.73,6,263
35792420,Midtown Masterpiece! Brand New Condo,43800255,John,,District 21,36.15753,-86.81603,Entire home/apt,143,2,42,2021-06-19,1.68,29,328
35796898,Wyndham Nashville 1 bdrm,109904033,Colleen,,District 13,36.14035,-86.6716,Entire home/apt,148,2,1,2019-09-30,0.05,5,10
35800900,BRAND NEW ★ HUGE DOWNTOWN TOWNHOME ★ 8 BEDS,101426897,Host Extraordinaires,,District 17,36.14082,-86.76986,Entire home/apt,353,2,66,2021-07-08,2.99,146,327
