id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
32461038,Huge House Downtown ★ Near Broadway ★ Nash Vibes!,63474720,Blake,,District 6,36.16689,-86.75086,Entire home/apt,463,2,70,2021-08-01,2.43,3,278,14,
32463643,A touch of comfort,220130277,Juan,,District 1,36.2144,-86.82741,Entire home/apt,90,30,3,2019-10-04,0.10,3,365,0,
32465664,"Vandyke Bed & Beverage - Tequila Suite, Room 102",208487379,Jessica,,District 6,36.17644,-86.74947,Hotel room,307,1,7,2021-08-02,0.26,9,331,4,
32465681,"Vandyke Bed & Beverage - Rum Suite, 101",208487379,Jessica,,District 6,36.17751,-86.7503,Hotel room,289,1,6,2021-07-24,0.21,9,331,4,
32467834,"Vandyke Bed &  Beverage - Beer Inspired, Room 204",208487379,Jessica,,District 6,36.17672,-86.7486,Hotel room,285,1,3,2021-02-13,0.11,9,326,1,
32467847,Vandyke Bed & Beverage    - Wine Inspired Room 203,208487379,Jessica,,District 6,36.17834,-86.74869,Hotel room,316,1,13,2021-06-23,0.49,9,330,7,
32472041,Nashville Townhouse off 8th,32710641,Audie,,District 17,36.12886,-86.77918,Entire home/apt,279,2,54,2021-08-08,2.17,1,127,21,
32490266,615 VIBE Nashville★2Master Suites★Free Parking★NEW,31549142,Brandon,,District 5,36.20391,-86.74152,Entire home/apt,260,2,58,2021-07-20,2.72,14,134,2,
32495834,Eclectic Downtown Townhome - Free Parking!,59495946,Racheal,,District 19,36.15388,-86.76917,Entire home/apt,268,1,56,2021-08-02,2.89,1,183,25,
32495864,Modern Rustic Riverfront Condo,244158670,Andrew,,District 5,36.17467,-86.77988,Entire home/apt,140,5,53,2021-05-02,2.46,1,32,4,
32497760,Historic East Nashville 'Big Tiny' House @5 Points,69782791,Corley,,District 6,36.17717,-86.74268,Entire home/apt,136,2,49,2020-03-16,2.16,1,122,0,
32500148,Riverside Garden Cottage,26788778,Heather,,District 7,36.19855,-86.72169,Entire home/apt,104,2,71,2021-08-22,2.53,1,307,28,
32501082,Music City Stay,136704665,Mohamed,,District 27,36.07288,-86.73109,Entire home/apt,149,2,47,2021-07-18,1.65,1,116,7,
32503093,The Jackson Cottage - Walkable/5 Mins to Downtown!,85360355,StayLocal,,District 19,36.17205,-86.79148,Entire home/apt,321,1,41,2020-10-23,1.44,77,277,2,
32504755,Adorable Guest Suite in Music City,65973979,Cassandra,,District 13,36.10266,-86.7022,Entire home/apt,89,2,33,2021-08-16,1.09,1,3,4,
32519393,★ Cabin style Oasis in the city★10 mins - Downtown,89846619,Molly,,District 8,36.22056,-86.73489,Entire home/apt,117,1,142,2021-08-15,5.45,2,76,59,
32526633,Beautiful Carriage House - 3 miles from downtown!,244416984,Meg,,District 17,36.12238,-86.78574,Entire home/apt,154,1,113,2021-08-15,6.12,1,297,63,
32551176,Boutique Apartment Heart of Downtown with Parking & Pool,195981149,Keri,,District 19,36.15489,-86.77541,Entire home/apt,232,1,177,2021-08-20,7.44,3,138,75,
32551715,Chill places,206176346,David,,District 32,36.03251,-86.61594,Private room,70,3,1,2019-04-28,0.04,1,0,0,
32567363,Pool View Flat in the Gulch!,242127185,Pine St,,District 19,36.15336,-86.7811,Entire home/apt,143,1,90,2021-08-06,3.10,7,110,23,
32568199,Be in the Center of it all in the Gulch!,242127185,Pine St,,District 19,36.15368,-86.7823,Entire home/apt,143,1,63,2021-08-04,2.14,7,109,18,
32568417,2 Bedroom Condo in Downtown Nashville!,242127185,Pine St,,District 19,36.15234,-86.78146,Entire home/apt,158,1,124,2021-08-20,9.14,7,90,47,
32568787,Amazing Condo in the Heart of the Gulch!,242127185,Pine St,,District 19,36.15271,-86.78207,Entire home/apt,164,1,87,2021-08-02,3.27,7,103,32,
32568906,Condo close to everything in Downtown Nashville!,242127185,Pine St,,District 19,36.15185,-86.78158,Entire home/apt,164,1,131,2021-08-08,5.63,7,87,38,
32573926,"New Midtown- 12thS, Belmont-Vandy, Gulch,Music Row",126802906,Jacquie,,District 17,36.13628,-86.78528,Private room,108,1,2,2021-07-05,0.11,2,26,1,
32575015,Tuscana Nashville,244808945,Mimi,,District 8,36.28302,-86.72711,Entire home/apt,80,2,25,2021-08-15,1.25,1,349,20,
32581018,Modern WeHo Townhouse w/ 2 Living Rooms,106505883,TurnKey Vacation Rentals,,District 17,36.1368,-86.76588,Entire home/apt,222,2,11,2021-08-08,0.87,138,302,4,
32584564,Cute & Cozy Nashville Apartment,142592800,Friday,,District 13,36.11661,-86.63141,Entire home/apt,80,5,0,,,1,267,0,
32595186,Hostfolio's Urban Cowboy ★ Amazing Rooftop Views!,96739684,Chandler,,District 19,36.16958,-86.79804,Entire home/apt,398,2,48,2021-08-11,1.80,4,327,10,
32603179,Luxury Loft w/ River View - 1 block from Broadway,243348880,Pilcher Lofts,,District 19,36.16324,-86.77584,Entire home/apt,1164,1,49,2021-08-19,2.25,3,267,21,
32603808,Luxury Loft w/ City View - 1 block from Broadway,243348880,Pilcher Lofts,,District 19,36.16324,-86.77584,Entire home/apt,1164,1,43,2021-08-14,2.32,3,255,20,
32620133,Serenity Place,96060036,Latoya,,District 27,36.0525,-86.70298,Entire home/apt,141,2,43,2021-08-09,1.55,1,315,14,
32640226,Downtown Nashville Retreat in Germantown,5868759,Brinn,,District 19,36.18261,-86.79378,Private room,69,2,28,2020-11-08,0.98,1,60,6,
32655720,Luxurious Downtown Top floor Corner-2bd2bth-#520,24241984,Patsy,,District 19,36.15626,-86.76588,Entire home/apt,275,2,21,2020-03-11,0.72,13,0,0,
32658293,Creekside Guesthouse on Nashville Farm,74176068,Catherine,,District 3,36.3751,-86.76654,Entire home/apt,132,2,144,2021-08-20,4.89,1,295,58,
32660278,Weho Milliner's Loft,1763672,Anna,,District 17,36.13744,-86.76498,Entire home/apt,153,2,47,2021-07-30,1.76,1,76,2,
32663556,Rustic Garden Retreat Home,154499736,Goly,,District 1,36.34607,-86.89209,Entire home/apt,127,30,24,2021-07-22,0.85,1,332,4,
32666179,Luxurious Downtown Corner 2bd2bth-City/River-#320,24241984,Patsy,,District 19,36.15743,-86.76601,Entire home/apt,271,2,39,2020-05-17,1.34,13,0,0,
32687402,"Luxurious 8 bd/6ba house, Price is the total",35208416,Jenny,,District 5,36.20027,-86.75609,Entire home/apt,790,1,40,2021-08-02,1.41,3,317,16,
32710910,Guitar Town Getaway | Near Downtown & Airport,32908259,Austin,,District 30,36.07102,-86.70067,Entire home/apt,141,30,70,2021-07-12,3.55,1,207,41,
32712608,Sky at Fern: 5 min to Broadway & Nissan Stadium!,1800236,Parker,,District 2,36.19676,-86.77654,Entire home/apt,512,3,28,2020-04-27,0.94,2,169,0,
32712863,Private Rooftop Deck: Modern & Luxurious,319913,Reservations,,District 5,36.18914,-86.77218,Entire home/apt,203,2,13,2021-07-20,0.45,31,310,10,
32724463,Oasis in the East Just a Block From Five Points Area,246076050,Lew,,District 6,36.17511,-86.75542,Private room,165,2,118,2021-08-16,4.28,1,292,50,
32726384,Perfect Private Room,31306951,Jessica,,District 33,36.04402,-86.59425,Private room,27,31,1,2020-01-18,0.05,3,338,0,
32736724,Renovated fire pit cottage in hot east Nashville!,33690297,Tatiana,,District 7,36.20058,-86.72699,Entire home/apt,90,30,5,2021-04-30,0.29,1,86,1,
32739076,Beautiful New Home with Amazing Downtown Views!,43800255,John,,District 21,36.15657,-86.81588,Entire home/apt,496,2,17,2021-02-15,0.78,28,347,4,
32747443,Cozy Farmhouse-East Nash -Minutes to everything!,246264732,Angelica,,District 5,36.20371,-86.75872,Entire home/apt,103,20,92,2021-08-01,3.67,1,0,9,
32759754,Sleep on a King: Suburban Nashville Getaway,246289246,Dana,,District 3,36.27108,-86.76209,Entire home/apt,203,4,28,2021-08-16,0.95,1,116,4,
32765613,Ideal Modern Apartment in Historic Neighborhood,25160053,Megan,,District 19,36.17602,-86.79,Entire home/apt,250,7,32,2021-07-31,1.35,2,247,5,
32767931,The Walking Horse - Prime Walkable Location!,185542066,Mark,,District 5,36.18754,-86.75272,Entire home/apt,159,30,48,2020-09-06,1.87,1,0,2,
32769354,Cozy Room in Historic Neighborhood close to City,212031275,Dana,,District 6,36.17144,-86.76067,Private room,125,2,49,2021-08-22,2.58,1,0,7,
32777010,Hostfolio's Aviator Retreat ★ Epic Skyline Views!,96739684,Chandler,,District 19,36.16958,-86.79804,Entire home/apt,398,2,47,2021-07-11,1.83,4,323,10,
32777370,"Walk to
Hip Bars*PHOTO WALL* Porch Swings* Stylish Decor",64373321,Tiffany,,District 5,36.17728,-86.756,Entire home/apt,536,3,74,2021-07-25,4.06,3,176,34,
32779311,BRAND NEW GIANT LUXURY HOME 15 BEDS TONS OF SPACE,115505661,Chris,,District 5,36.19849,-86.74671,Entire home/apt,249,2,67,2021-08-05,2.58,73,322,15,
32809031,Hostfolio's Music City Modern ★ Big Groups Welcome,96739684,Chandler,,District 19,36.16958,-86.79804,Entire home/apt,1047,2,11,2021-04-11,0.38,4,313,2,
32810502,HUGE 4K SQFT Stunner! 2Roof Tops+Game Rm+3min 2 DT,191183915,Annette,,District 19,36.17329,-86.79871,Entire home/apt,1171,3,9,2021-08-08,0.31,2,170,3,
32812317,The Berrywood - Walkable Studio in East Nashville!,85360355,StayLocal,,District 7,36.20516,-86.71846,Entire home/apt,70,1,42,2021-08-02,1.57,77,321,15,
32817035,Private Guest Suite in East Nashville,38736665,Alice,,District 7,36.21708,-86.72472,Private room,68,3,44,2021-08-16,1.99,1,32,10,
32830795,Relax & Retreat at Our Nashville Urban Hangout,22224024,Keith,,District 19,36.17163,-86.79832,Entire home/apt,399,3,87,2021-08-15,3.27,6,150,33,
32841388,Vandyke Bed & Beverage - Gin Inspired Room 201,208487379,Jessica,,District 6,36.17786,-86.75022,Hotel room,303,1,8,2021-07-04,0.67,9,325,8,
32841410,Vandyke Bed & Beverage-Champagne Inspired Room 301,208487379,Jessica,,District 6,36.17812,-86.75054,Hotel room,371,1,3,2021-07-25,0.11,9,314,2,
32841428,"Vandyke Bed & Beverage - Vodka Inspired, Room 202",208487379,Jessica,,District 6,36.17751,-86.75069,Hotel room,283,1,4,2020-10-18,0.14,9,323,1,
32841449,Vandyke Bed & Beverage - Whiskey Inspired Room 302,208487379,Jessica,,District 6,36.1772,-86.74979,Hotel room,432,1,31,2021-08-16,1.08,9,317,17,
32842187,VIBE ✳ GIANT GORGEOUS TOWNHOME ✳ TOP FLOOR BALCONY,101426897,Host Extraordinaires,,District 17,36.13547,-86.77807,Entire home/apt,394,2,49,2021-08-15,2.04,144,334,11,
32846723,"East Nashville Getaway, 10 Minutes from Downtown!",41404643,Sarah,,District 5,36.20606,-86.76358,Entire home/apt,134,7,42,2020-05-31,1.40,1,0,0,
32847983,AIR ✳ LARGE GORGEOUS TOWNHOME ✳ TOP FLOOR BALCONY,101426897,Host Extraordinaires,,District 17,36.13626,-86.77771,Entire home/apt,315,2,50,2021-08-01,1.69,144,317,23,
32848690,LUSH ✦ HUGE BEAUTIFUL TOWNHOME ✦ TOP FLOOR BALCONY,101426897,Host Extraordinaires,,District 17,36.13527,-86.77802,Entire home/apt,355,2,53,2021-08-15,1.91,144,293,22,
32859747,Brand New Wyndham Clearwater Resort with Oceanview,200283542,Kelli,,District 15,36.22086,-86.70536,Entire home/apt,415,5,0,,,1,0,0,
32866200,Townhouse with Rooftop Patio | Walk to 12South,122897400,Music City Vacation Homes,,District 18,36.13477,-86.78918,Entire home/apt,650,2,23,2020-03-01,0.83,11,285,0,
32868606,HEAT ✷ STEAMING HOT TOWNHOME ✷ TOP FLOOR BALCONY,101426897,Host Extraordinaires,,District 17,36.13619,-86.77746,Entire home/apt,336,2,64,2021-08-15,2.19,144,297,29,
32869497,Green Hills Charm,47637705,Frank,,District 25,36.09285,-86.79579,Private room,58,3,21,2021-07-24,0.98,1,343,6,
32869595,Downtown Nashville-park free-2 blks 2 all the fun!,241481601,Laurie,,District 19,36.15374,-86.77477,Entire home/apt,223,2,89,2021-08-15,3.41,1,200,39,
32870653,POP ✸ THE BIG FUN TOWNHOME ✸ TOP FLOOR BALCONY,101426897,Host Extraordinaires,,District 17,36.13709,-86.77976,Entire home/apt,315,2,69,2021-08-01,2.81,144,297,31,
32871329,LEAN ★ BIG SUPERIOR TOWNHOME ★ TOP FLOOR BALCONY,101426897,Host Extraordinaires,,District 17,36.1359,-86.77791,Entire home/apt,318,2,53,2021-08-08,1.83,144,336,24,
32872307,Joe’s Eastside Apartment,183947941,Joe V.,,District 7,36.20401,-86.73522,Entire home/apt,95,2,50,2021-08-07,2.02,1,101,16,
32886505,Nashville Townhouse + STUNNING Rooftop Views of DT,122897400,Music City Vacation Homes,,District 17,36.13437,-86.78761,Entire home/apt,650,2,15,2020-07-19,0.64,11,232,0,
32922930,DUNN ~~ Huge 3BR ~ 4Bath ~ 14 Beds ~ 2 mi to DT!,24905886,Blake,,District 2,36.18723,-86.80366,Entire home/apt,4664,2,57,2021-07-23,2.07,10,2,23,
32935765,Guest Suite at the Nash Ranch,58890105,Pete & Sara,,District 27,36.06817,-86.72944,Entire home/apt,59,1,114,2021-08-15,9.77,1,39,80,
32939508,"LOFT LULA 'DOS' in Downtown Nashville, TN",225949486,Luis + Crystal,,District 19,36.15441,-86.77457,Entire home/apt,169,1,233,2021-08-13,13.92,12,352,98,
32942800,Cozy Private Apartment 15 Mins from Downtown,1657188,Alta,,District 27,36.06946,-86.7298,Entire home/apt,69,1,108,2021-08-18,4.14,1,0,56,
32952571,Cantrell’s Airbnb on Broadway 1910,35595674,Jordan,,District 19,36.15148,-86.79773,Entire home/apt,150,2,38,2021-08-08,1.34,4,335,14,
32958841,Goodwin Oasis,248034280,Mary And Jim,,District 29,36.08994,-86.62397,Entire home/apt,192,4,54,2021-07-13,1.99,1,233,20,
32963904,Historic Hideaway in Lockeland Springs - East Nash,248086830,Josh,,District 6,36.17282,-86.74266,Entire home/apt,82,1,136,2021-08-18,4.81,1,58,54,
32986701,"Downtown Nashville walk to Stadium, Broadway,Ryman",235685945,Brenda,,District 6,36.17095,-86.75657,Entire home/apt,202,2,47,2021-08-09,2.10,1,223,17,
32987908,"Music City Studio B,  Music Row, Nashville, TN",160355269,DeAnn,,District 19,36.14589,-86.79529,Entire home/apt,199,3,62,2021-08-17,2.21,3,135,25,
32990740,Near Downtown Luxury walk to everything!,37906079,Ting,,District 6,36.17062,-86.75686,Entire home/apt,396,4,43,2021-08-16,1.67,2,64,15,
32992170,Modern Parisian in City Heights Downtown Nashville,161316384,Wayne,,District 21,36.1577,-86.81606,Entire home/apt,85,30,6,2021-08-15,0.25,3,199,1,
33013006,Charming and Private Detached Guesthouse in East Nashville,9092544,Julia,,District 8,36.22969,-86.72773,Entire home/apt,96,1,245,2021-08-06,12.46,1,95,89,
33017745,Music Row Condo in Spence Manor/Guitar Shaped Pool,1683708,Carlos And Cheryl,,District 19,36.14858,-86.79246,Entire home/apt,146,3,98,2021-08-16,4.01,4,259,34,
33020365,Spacious and Airy East Nashville Home,220745216,Katie,,District 7,36.19834,-86.73021,Entire home/apt,386,2,37,2021-08-16,1.31,1,65,6,
33037600,Live like the stars!,70213252,Jamison,,District 15,36.23203,-86.70447,Entire home/apt,500,3,0,,,2,363,0,
33039071,Extraordinary Apt Steps from Broadway - Pool Open!,149105487,Justin,,District 19,36.15528,-86.77586,Entire home/apt,183,1,132,2021-08-15,5.59,5,90,70,
33048831,Great East Nashville Getaway,82168497,Seth,,District 8,36.2141,-86.75962,Entire home/apt,85,1,91,2020-10-05,3.22,1,0,5,
33069060,"Music City Studio C, Music Row, Nashville, TN",160355269,DeAnn,,District 19,36.1443,-86.79492,Entire home/apt,205,3,94,2021-08-16,3.28,3,128,42,
33090426,STEPS FROM BROADWAY ☆ The Lofts @ 107 - Unit 6,153919195,Dyer Management,,District 19,36.16272,-86.77647,Entire home/apt,384,1,22,2021-08-15,0.78,18,305,2,
33090435,STEPS FROM BROADWAY ☆ The Lofts @ 107 - Unit 2,153919195,Dyer Management,,District 19,36.16132,-86.77628,Entire home/apt,428,1,43,2021-08-15,3.12,18,304,11,
33091529,STEPS FROM BROADWAY ☆ The Lofts @ 107 - Unit 1,153919195,Dyer Management,,District 19,36.16098,-86.77532,Entire home/apt,535,1,40,2021-07-26,1.48,18,320,4,
33094538,Music City Views Downtown Nashville - Walk to Everything.,159458654,Russell,,District 19,36.16268,-86.78369,Entire home/apt,232,2,127,2021-08-17,5.91,2,94,54,
33095170,STEPS FROM BROADWAY ☆ The Lofts @ 107 - Unit 3,153919195,Dyer Management,,District 19,36.1631,-86.77614,Entire home/apt,428,1,8,2021-08-01,0.27,18,299,2,
33095212,STEPS FROM BROADWAY ☆ The Lofts @ 107 - Unit 4,153919195,Dyer Management,,District 19,36.16304,-86.77643,Entire home/apt,428,1,52,2021-08-08,1.89,18,317,8,
33095963,"Stylish Waterfront Condo w/Free WiFi, Private Patio, Instax Camera & Central A/C",58616802,Vacasa Tennessee,,District 19,36.17359,-86.78109,Entire home/apt,235,2,27,2021-07-09,1.14,19,356,13,
33110293,Master Suite by the lake,25773101,Travis,,District 33,36.08201,-86.59677,Private room,68,1,16,2021-08-16,0.54,2,350,12,
33112268,"Downtown close to Broadway, View of St. Capital",249241413,Giselle,,District 19,36.16733,-86.78237,Entire home/apt,41,1,138,2021-07-23,4.73,2,0,18,
33127704,Downtown Nashville Experience!!,249227139,Dawn,,District 19,36.16724,-86.78362,Entire home/apt,39,1,79,2020-03-13,3.48,1,0,0,
33129470,Downtown Nashville Shotgun-Style Home,55042788,Hanna,,District 19,36.17782,-86.80092,Entire home/apt,425,1,1,2019-04-28,0.04,1,0,0,
33153162,Vintage 1920s Craftsman in East Nashville,27853322,Julia,,District 7,36.20981,-86.72637,Entire home/apt,266,2,61,2021-08-09,14.88,1,197,38,
33165041,STEPS FROM BROADWAY ☆ The Lofts @ 107 - Unit 5,153919195,Dyer Management,,District 19,36.16148,-86.77494,Entire home/apt,626,1,56,2021-07-27,2.26,18,282,4,
33165102,The Colby - 10 mins from Broadway or the airport,43119225,Lindsay And Matthew,,District 16,36.09798,-86.72735,Entire home/apt,96,1,98,2021-08-09,3.42,1,43,25,
33186192,❊ Charming Germantown ❊ 2 miles to downtown!!,41385175,Ryan,,District 19,36.18715,-86.79398,Entire home/apt,368,2,80,2021-08-15,3.35,3,146,30,
33187241,"The GREENHOUSE: Near GRAND OLE OPRY, DOWNTOWN, BNA",84895710,Caity & Will,,District 15,36.21729,-86.68648,Entire home/apt,295,2,12,2019-10-12,0.46,2,0,0,
33189174,"Nashville Cool Space - 2acres, comfy beds, fun!",78006359,Nick,,District 15,36.17699,-86.67672,Entire home/apt,304,2,55,2021-08-11,2.47,2,328,24,
33192265,❖ Music City Mural ❖ Rooftop Deck w/Downtown View!,249908847,Stacie,,District 21,36.15805,-86.81493,Entire home/apt,628,3,51,2021-08-15,1.85,1,247,29,
33192778,Ocoee Trail Nashville Bungalow,101865677,Jenny-Faye,,District 9,36.23451,-86.65354,Entire home/apt,232,1,69,2021-08-15,2.49,1,138,34,
33194007,Industrial Townhome with Rooftop Patio,122897400,Music City Vacation Homes,,District 24,36.1529,-86.82802,Entire home/apt,375,2,42,2021-08-01,1.53,11,107,6,
33194843,"The Ultimate Nashville Experience - Dolly, Johnny, Willie",60934272,Travers,,District 21,36.16419,-86.80467,Entire home/apt,319,3,13,2021-08-01,0.46,31,248,2,
33196002,"Take a Short Scenic Stroll to Five Points! WiFi, AC, Parking, TV",126174,TrueAvenue,,District 6,36.17462,-86.74755,Entire home/apt,122,1,144,2021-08-01,4.95,25,321,47,
33197639,Ridge Home Cottage - Close to Everything!,32252093,John & Susan,,District 16,36.10481,-86.72959,Entire home/apt,280,2,27,2021-07-04,0.97,1,17,8,
33198541,"Spacious, Modern and Cozy",249964342,Niko,,District 19,36.17877,-86.78594,Entire home/apt,279,1,8,2019-06-09,0.28,1,0,0,
33216358,Downtown Condo with Pool View,250092634,Ashton,,District 19,36.15455,-86.77453,Entire home/apt,161,1,170,2021-08-01,6.01,2,66,55,
33223288,Luxury Rental in the heart of Music Row / Gulch,189642351,Emile,,District 19,36.15053,-86.78752,Entire home/apt,166,1,282,2021-08-15,10.01,1,151,125,
33223973,2 Huge Brand New Homes - DOWNTOWN View Private Rooftop - 14 Bed/8 Bath,43800255,John,,District 21,36.15534,-86.8198,Entire home/apt,1088,2,41,2021-08-01,1.49,28,311,20,
33235970,5 Miles to Downtown ! Fenced in backyard!,92612552,Suki,,District 23,36.13847,-86.88073,Entire home/apt,243,2,57,2021-08-22,12.13,1,218,24,
33246343,MIX ✩ WALK TO GULCH ✩ GIANT GORGEOUS BALCONY,101426897,Host Extraordinaires,,District 17,36.1374,-86.77906,Entire home/apt,311,2,44,2021-08-15,1.78,144,303,23,
33246997,TRAD ♛ TOP FLOOR BALCONY ♛ WALK TO GULCH,101426897,Host Extraordinaires,,District 17,36.13504,-86.77915,Entire home/apt,304,2,48,2021-08-07,2.01,144,311,21,
33247929,PLAY ♥ WALK TO GULCH ♥ BIG GORGEOUS BALCONY,101426897,Host Extraordinaires,,District 17,36.13588,-86.77831,Entire home/apt,262,2,37,2021-07-25,3.60,144,306,15,
33248413,Close to Downtown-Instagrammers Dream,59748650,Danielle,,District 5,36.20752,-86.76459,Entire home/apt,227,2,93,2021-08-20,3.37,1,50,57,
33248440,Huge Brand New Stunner - Breathtaking DOWNTOWN VIEW!,43800255,John,,District 21,36.15703,-86.8175,Entire home/apt,629,2,28,2021-05-16,1.00,28,311,4,
33250628,Private and modern family style home on 1 acre lot,144795052,Therasia,,District 10,36.36784,-86.74111,Entire home/apt,382,1,23,2021-05-31,0.85,1,46,4,
33252204,Private Entry & Space in Best East Side Spot,52775765,Cassandra & Megan,,District 6,36.18063,-86.74167,Private room,85,2,14,2021-07-25,0.56,1,0,4,
33252562,Avalon,134249758,Emma,,District 19,36.16943,-86.80292,Entire home/apt,184,2,114,2021-08-16,4.43,1,200,35,
33253411,STRUCTURE ✦ WALK TO GULCH ✦ HUGE BALCONY LOUNGE,101426897,Host Extraordinaires,,District 17,36.13674,-86.77767,Entire home/apt,318,2,47,2021-08-08,1.99,144,304,20,
33256235,Rest on the Porch at the Harbor Hideaway in West Nashville,247612418,Kim + Alex,,District 20,36.15736,-86.88355,Entire home/apt,236,3,66,2021-08-08,3.10,2,21,19,
33266760,Beautiful scenic view home in Nashville Tennessee,165608670,Jonathan,,District 4,36.02848,-86.71361,Entire home/apt,172,2,87,2021-08-15,3.00,3,343,45,
33269267,STEPS FROM BROADWAY ☆ The Lofts @ 107 - Unit 7,153919195,Dyer Management,,District 19,36.16189,-86.77494,Entire home/apt,428,1,24,2021-06-25,0.99,18,293,4,
33275918,Nashville's Most Historic Downtown Condo with Free Parking,58840697,Julie,,District 19,36.16268,-86.78369,Entire home/apt,197,1,125,2021-08-15,4.90,1,113,50,
33288277,DOWNTOWN Condo! Next to Broadway! Sleeps 4!!,70202703,Conner,,District 19,36.17358,-86.78189,Entire home/apt,145,1,188,2021-08-17,7.55,3,134,69,
33290506,BRAND NEW DOWNTOWN HUGE HOME  11 BEDS,115505661,Chris,,District 17,36.13784,-86.76749,Entire home/apt,232,2,85,2021-08-21,3.21,73,335,28,
33293671,Brand New Entire House Cozy & Centrally Located,250749699,Barry,,District 21,36.17751,-86.8052,Entire home/apt,197,3,33,2021-08-08,1.33,1,150,15,
33332556,NEW Music City Stunner- Private Rooftop -City View,43800255,John,,District 21,36.15684,-86.81943,Entire home/apt,633,2,36,2021-07-18,1.57,28,311,6,
33340551,The Cumberland - Riverfront Retreat Blocks from Broadway!,6675690,Isabeau And Shaun,,District 19,36.17193,-86.78066,Entire home/apt,140,2,42,2021-08-11,1.69,66,335,11,
33340770,HUGE ROOFTOP DECK ✦ DOWNTOWN VIEW ✦ 12 COMFY BEDS,101426897,Host Extraordinaires,,District 21,36.15725,-86.81765,Entire home/apt,311,2,63,2021-08-15,2.77,144,307,29,
33342030,❊  Three Beds ❊ Charming Germantown ❊,41385175,Ryan,,District 19,36.18567,-86.79319,Private room,53,2,0,,,3,0,0,
33342479,BIG SPECTACULAR TOWNHOME ★ GIANT COVERED PATIO,101426897,Host Extraordinaires,,District 17,36.13652,-86.76728,Entire home/apt,378,2,68,2021-08-09,2.44,144,280,31,
33342859,❊  PRIVATE BED/OFFICE ❊  Charming Germantown  ❊,41385175,Ryan,,District 19,36.18694,-86.79509,Private room,44,2,2,2019-04-11,0.07,3,0,0,
33345884,Germantown Riverview,106744711,Kelley,,District 19,36.17536,-86.7807,Entire home/apt,91,1,93,2021-08-17,4.90,1,93,42,
33345948,STEPS FROM BROADWAY ☆ The Lofts @ 107 - Unit 8,153919195,Dyer Management,,District 19,36.1631,-86.7765,Entire home/apt,642,1,27,2021-07-18,0.97,18,314,6,
33367137,3 bedroom house in quiet neighborhood,111228362,Omar,,District 1,36.22308,-86.82341,Entire home/apt,243,2,2,2021-07-26,0.92,2,365,2,
33369768,WALKING DISTANCE TO AIRPORT (SOUND PROOF),251386243,Derek,,District 13,36.13546,-86.70046,Entire home/apt,300,2,0,,,1,0,0,
33374929,Spacious Opry Studio,17174141,Chelsie,,District 15,36.19759,-86.67519,Entire home/apt,60,1,131,2021-06-17,4.63,1,0,25,
33401351,Royal holiday house,251636074,Sharon,,District 17,36.13825,-86.7885,Entire home/apt,1002,2,24,2021-07-16,1.08,1,251,18,
33401804,"The  Retreat: Location, Space and Convenience",247720679,Andy,,District 21,36.17358,-86.80711,Entire home/apt,121,2,104,2021-08-20,4.59,1,167,53,
33420237,Cozy Escape- 2 Bd 15 Min From Downtown Nashville!,17726836,Five Star Property,,District 10,36.28284,-86.71979,Entire home/apt,180,2,50,2021-08-09,1.85,4,152,18,
33421178,Peachtree Cottage- Digital Nomads welcome!,21895643,Deidre,,District 16,36.11861,-86.73377,Entire home/apt,112,30,13,2021-08-01,0.46,5,86,9,
33425941,The West End Works,251804646,Barrett,,District 18,36.14118,-86.81358,Entire home/apt,96,30,0,,,2,89,0,
33426720,Private Loft DOWNTOWN! With foosball!,250296629,203,,District 19,36.16513,-86.77654,Entire home/apt,547,1,3,2021-07-05,0.13,3,340,2,
33427132,Walk to Broadway HonkyTonk from your eclectic loft,137485517,Jennifer,,District 19,36.16503,-86.77704,Entire home/apt,533,3,11,2021-06-29,0.39,3,305,3,
33429553,"Luxurious 4-Bdrm Condo, sleeps 10, near Grand Opry",133288905,Cherie,,District 15,36.22019,-86.70377,Private room,299,3,0,,,2,0,0,
33450879,The Frontier Getaway,7428690,Matt & Steph,,District 4,36.03239,-86.73665,Entire home/apt,143,2,86,2021-08-04,3.31,3,317,21,
33453266,Country Suite w/private entrance. NO Shared spaces,191735572,Derrick And Michelle,,District 1,36.31635,-86.8769,Private room,49,1,153,2021-08-11,6.27,1,310,113,
33454889,Glam Historic House in Germantown-Mins to Downtown,53216172,Chip & Jamie,,District 19,36.17897,-86.78791,Entire home/apt,408,2,48,2021-08-15,1.79,6,53,7,
33489098,Master Suite w/Private Bath * Minutes to Downtown,39351349,Alexandria,,District 2,36.22328,-86.76835,Private room,45,2,27,2020-10-11,1.10,2,0,2,
33491525,DOWNTOWN Condo! Next to Broadway! With River View!,70202703,Conner,,District 19,36.17382,-86.78099,Entire home/apt,147,1,157,2021-08-17,6.65,3,144,72,
33492728,Newly Renovated! Resting in Rojo Nashville Studio,252380036,Caroline,,District 13,36.13183,-86.70253,Entire home/apt,127,1,52,2021-08-09,1.84,1,16,5,
33493801,Private guest room and bathroom in East Nash home,221074792,Chad,,District 5,36.18257,-86.75728,Private room,71,1,0,,,2,0,0,
