SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-20-2021,Single Family Residential,6129 Hampton Hall Way,Hermitage,TN,37076,380000,3,2.5,Hampton Hall,1824,10018,1998,,208,,Sold,,,https://www.redfin.com/TN/Hermitage/6129-Hampton-Hall-Way-37076/home/68854769,REALTRACS,2267977,N,Y,36.1636222,-86.5831079
PAST SALE,,Single Family Residential,5954 Temple Rd,Nashville,TN,37221,374815,3,3.5,,2124,40075,2000,,176,,,,,https://www.redfin.com/TN/Nashville/5954-Temple-Rd-37221/home/104285352,,,N,Y,36.041489,-86.951586
PAST SALE,November-13-2020,Single Family Residential,4765 Kennysaw Dr,Old Hickory,TN,37138,287900,5,4.0,Sherwood Forest,2695,16988,1973,,107,,Sold,,,https://www.redfin.com/TN/Old-Hickory/4765-Kennysaw-Dr-37138/home/104489254,REALTRACS,2188524,N,Y,36.227282,-86.591229
PAST SALE,July-19-2021,Condo/Co-op,420 Walton Ln Unit I36,Madison,TN,37115,105000,1,1.0,Quail Creek,652,871,1972,,161,265,Sold,,,https://www.redfin.com/TN/Madison/420-Walton-Ln-37115/unit-I36/home/87830884,REALTRACS,2255539,N,Y,36.2391885,-86.7290616
PAST SALE,May-27-2021,Condo/Co-op,4807 Tennessee Ave Unit A,Nashville,TN,37209,650000,3,2.5,The Nations,2262,,2019,,287,,Sold,,,https://www.redfin.com/TN/Nashville/4807-Tennessee-Ave-37209/unit-A/home/170540459,REALTRACS,2243508,N,Y,36.1607649,-86.8458959
PAST SALE,July-1-2020,Single Family Residential,880 Carter St,Nashville,TN,37206,259900,3,1.5,Carter Lane Place,774,6534,1920,,336,,Sold,,,https://www.redfin.com/TN/Nashville/880-Carter-St-37206/home/107984833,REALTRACS,2142612,N,Y,36.1897167,-86.7555632
PAST SALE,June-14-2019,Single Family Residential,4702B Michigan,Nashville,TN,37209,398000,3,2.5,The Nations,1917,,2015,,208,,Sold,,,https://www.redfin.com/TN/Nashville/4702B-Michigan-Ave-37209/home/101607028,REALTRACS,2029223,N,Y,36.1591773,-86.8439103
PAST SALE,January-11-2019,Single Family Residential,63 Valeria St,Nashville,TN,37210,247000,3,1.0,Sterling Heights,1300,11761,1949,,190,,Sold,,,https://www.redfin.com/TN/Nashville/63-Valeria-St-37210/home/108004139,REALTRACS,1952252,N,Y,36.1204324,-86.7357634
PAST SALE,December-19-2019,Single Family Residential,600 Belgium Dr,Hermitage,TN,37076,260000,3,2.0,Highlands Of Tulip Grove,1389,16988,1979,,187,,Sold,,,https://www.redfin.com/TN/Hermitage/600-Belgium-Dr-37076/home/108001757,REALTRACS,2095436,N,Y,36.2009031,-86.5995019
PAST SALE,May-9-2019,Single Family Residential,1011 11th Ave S,Nashville,TN,37203,725000,4,3.5,Archer At 12Th Homes,2205,871,2016,,329,,Sold,,,https://www.redfin.com/TN/Nashville/1011-11th-Ave-S-37203/home/112484846,REALTRACS,2027947,N,Y,36.1449008,-86.7851693
PAST SALE,May-8-2019,Single Family Residential,1122 Litton Ave Apt 310 #310,Nashville,TN,37216,250000,2,2.0,Solo East,977,,2017,,256,187,Sold,,,https://www.redfin.com/TN/Nashville/1122-Litton-Ave-37216/unit-310/home/112483601,REALTRACS,2010106,N,Y,36.2020359,-86.7372762
PAST SALE,,Single Family Residential,2014 Brookview Dr,Nashville,TN,37214,448000,4,3.0,,3201,189050,1957,,140,,,,,https://www.redfin.com/TN/Nashville/2014-Brookview-Dr-37214/home/108020536,,,N,Y,36.1747585,-86.7010552
PAST SALE,July-22-2019,Single Family Residential,1904B Linden Ave,Nashville,TN,37212,435000,3,2.0,Belmont Heights Linden Pla,1677,1306,1980,,259,,Sold,,,https://www.redfin.com/TN/Nashville/1904B-Linden-Ave-37212/home/161606846,REALTRACS,2040013,N,Y,36.128223,-86.799554
PAST SALE,June-29-2020,Single Family Residential,1719A Hanover Rd,Nashville,TN,37216,320000,3,2.0,Waters Place,2000,11325,1979,,160,,Sold,,,https://www.redfin.com/TN/Nashville/1719A-Hanover-Rd-37216/home/171818013,REALTRACS,2151970,N,Y,36.2027291,-86.719965
PAST SALE,November-28-2019,Townhouse,2014 Oak Trail Dr,Nolensville,TN,37135,292000,3,2.5,Carothers Farms,1712,,2016,,171,146,Sold,,,https://www.redfin.com/TN/Nolensville/2014-Oak-Trail-Dr-37135/home/106023330,REALTRACS,2079042,N,Y,35.9825359,-86.6171879
PAST SALE,August-9-2019,Condo/Co-op,1205 Paris Ave Apt 201,Nashville,TN,37212,462500,2,2.0,Paris Building,1147,,2009,,403,206,Sold,,,https://www.redfin.com/TN/Nashville/1205-Paris-Ave-37212/unit-201/home/68710167,REALTRACS,2029299,N,Y,36.1211784,-86.7906815
PAST SALE,September-19-2019,Single Family Residential,3037 Cody Hill Rd,Nashville,TN,37211,310000,4,2.5,Bradford Hills,2384,9583,1995,,130,10,Sold,,,https://www.redfin.com/TN/Nashville/3037-Cody-Hill-Rd-37211/home/108070124,REALTRACS,2070181,N,Y,36.0270344,-86.721262
PAST SALE,May-21-2019,Single Family Residential,1148 Banbury Ln,Brentwood,TN,37027,466000,4,2.5,Banbury Crossing,3448,10018,2005,,135,40,Sold,,,https://www.redfin.com/TN/Brentwood/1148-Banbury-Ln-37027/home/60780769,REALTRACS,2029847,N,Y,36.0220236,-86.7541099
PAST SALE,February-28-2019,Single Family Residential,2120 Sadler Ave,Nashville,TN,37210,320000,4,2.0,Sadler Place,2198,,1925,,146,,Sold,,,https://www.redfin.com/TN/Nashville/2120-Sadler-Ave-37210/home/108090183,REALTRACS,1997154,N,Y,36.1284032,-86.7466857
PAST SALE,August-31-2020,Townhouse,430 Elegance Way,Hermitage,TN,37076,275000,3,2.5,Tulip Grove,1691,871,2017,,163,90,Sold,,,https://www.redfin.com/TN/Hermitage/430-Elegance-Way-37076/home/144496457,REALTRACS,2143292,N,Y,36.1796138,-86.5960453
PAST SALE,March-28-2019,Single Family Residential,4816 Bowfield Dr,Antioch,TN,37013,230000,3,2.5,Debra Heights,2116,15245,1968,,109,,Sold,,,https://www.redfin.com/TN/Antioch/4816-Bowfield-Dr-37013/home/108115477,REALTRACS,2009768,N,Y,36.0627277,-86.6671487
PAST SALE,June-25-2019,Condo/Co-op,1400 Rosa L Parks Blvd Apt 216 #216,Nashville,TN,37208,410000,2,2.0,The Lofts at Werthan Mills,1120,,2006,,366,325,Sold,,,https://www.redfin.com/TN/Nashville/1400-Rosa-L-Parks-Blvd-37208/unit-216/home/68718830,REALTRACS,2032591,N,Y,36.1787821,-86.7948355
PAST SALE,January-3-2020,Single Family Residential,1627 Marshall Hollow Dr,Nashville,TN,37203,520000,3,3.5,Southgate Station,1916,871,2018,,271,160,Sold,,,https://www.redfin.com/TN/Nashville/1627-Marshall-Hollow-Dr-37203/home/148401043,REALTRACS,2097171,N,Y,36.1367835,-86.7674689
PAST SALE,July-19-2019,Single Family Residential,412 Warren Hill Dr,Mount Juliet,TN,37122,418500,4,3.5,Cobblestone Landing Ph3/3A,2838,9147,2016,,147,55,Sold,,,https://www.redfin.com/TN/Mt-Juliet/412-Warren-Hill-Dr-37122/home/79154774,REALTRACS,2036674,N,Y,36.1867217,-86.5727419
PAST SALE,June-18-2020,Single Family Residential,506 Basswood Ave,Nashville,TN,37209,440000,3,2.5,506 Basswood,2025,9583,2017,,217,,Sold,,,https://www.redfin.com/TN/Nashville/506-Basswood-Ave-37209/home/144496504,REALTRACS,2141043,N,Y,36.1548823,-86.8852413
PAST SALE,February-13-2020,Condo/Co-op,2601 Hillsboro Pike Apt K4 Unit K4,Nashville,TN,37212,149250,1,1.0,The Villager,600,,1971,,249,135,Sold,,,https://www.redfin.com/TN/Nashville/2601-Hillsboro-Pike-37212/unit-K4/home/87822137,REALTRACS,2113935,N,Y,36.1254339,-86.8077305
PAST SALE,October-21-2019,Condo/Co-op,3102 West End Cir Apt 204,Nashville,TN,37203,410000,2,2.0,3102 West End Circle,1418,,2006,,289,325,Sold,,,https://www.redfin.com/TN/Nashville/3102-W-End-Cir-37203/unit-204/home/68712601,REALTRACS,2066128,N,Y,36.1443898,-86.8174334
PAST SALE,February-14-2020,Single Family Residential,2808 Chapelwood Dr,Hermitage,TN,37076,356500,3,2.5,Fleetwood,2072,,1990,,172,27,Sold,,,https://www.redfin.com/TN/Hermitage/2808-Chapelwood-Dr-37076/home/68794141,REALTRACS,2105140,N,Y,36.1704881,-86.6160875
PAST SALE,November-12-2020,Condo/Co-op,817 3rd Ave N #306,Nashville,TN,37201,279000,1,1.0,District Lofts,755,871,2008,,370,164,Sold,,,https://www.redfin.com/TN/Nashville/817-3rd-Ave-N-37201/unit-306/home/106022222,REALTRACS,2179845,N,Y,36.1715016,-86.7833048
PAST SALE,September-27-2021,Single Family Residential,620 Copper Ridge Trl,Antioch,TN,37013,502000,5,4.0,Oak Highlands,4023,6969,2002,,125,15,Sold,,,https://www.redfin.com/TN/Antioch/620-Copper-Ridge-Trl-37013/home/60739833,REALTRACS,2273662,N,Y,36.0349735,-86.6810366
PAST SALE,November-6-2021,Single Family Residential,1006 Maplewood Pl,Nashville,TN,37216,590000,5,3.0,McMahan/Maplewood,3693,30927,1950,,160,,Sold,,,https://www.redfin.com/TN/Nashville/1006-Maplewood-Pl-37216/home/68824816,REALTRACS,2292116,N,Y,36.2271388,-86.7281786
PAST SALE,October-2-2021,Townhouse,329 Summit Ridge Cir,Nashville,TN,37215,240000,2,2.5,Four Seasons,1298,435,1978,,185,423,Sold,,,https://www.redfin.com/TN/Nashville/329-Summit-Ridge-Cir-37215/home/108061470,REALTRACS,2264869,N,Y,36.0936828,-86.8284879
PAST SALE,March-16-2020,Single Family Residential,4613 Kentucky Ave,Nashville,TN,37209,530000,4,3.0,The Nations,2329,3920,2017,,228,,Sold,,,https://www.redfin.com/TN/Nashville/4613-Kentucky-Ave-37209/home/112483880,REALTRACS,2113753,N,Y,36.159839,-86.84373
PAST SALE,July-31-2020,Single Family Residential,1412 Montgomery Ave,Nashville,TN,37207,355000,3,2.0,Belle View,1324,6534,1930,,268,,Sold,,,https://www.redfin.com/TN/Nashville/1412-Montgomery-Ave-37207/home/60771978,REALTRACS,2165315,N,Y,36.1969277,-86.7556049
PAST SALE,September-9-2019,Single Family Residential,3737 Waterford Way,Antioch,TN,37013,229890,3,2.0,Chatham Pointe,1444,8276,1992,,159,30,Sold,,,https://www.redfin.com/TN/Antioch/3737-Waterford-Way-37013/home/108008778,REALTRACS,2066740,N,Y,36.082277,-86.587427
PAST SALE,July-17-2020,Condo/Co-op,8441 Callabee Way #13,Antioch,TN,37013,209000,2,2.0,Lenox Creekside,1162,435,2007,,180,130,Sold,,,https://www.redfin.com/TN/Antioch/8441-Callabee-Way-37013/unit-13/home/102809865,REALTRACS,2159365,N,Y,36.010202,-86.699119
PAST SALE,December-3-2021,Townhouse,1721 Red Jacket Dr,Antioch,TN,37013,275000,2,4.5,Barnes Crossing,1352,435,2006,,203,121,Sold,,,https://www.redfin.com/TN/Antioch/1721-Red-Jacket-Dr-37013/home/107988000,REALTRACS,2303148,N,Y,36.031667,-86.7056549
PAST SALE,May-17-2019,Single Family Residential,4032 Providence Park Ln,Nashville,TN,37211,215000,3,2.0,Providence Park,1131,7840,2005,,190,25,Sold,,,https://www.redfin.com/TN/Nashville/4032-Providence-Park-Ln-37211/home/108029354,REALTRACS,2029833,N,Y,36.0935499,-86.7079752
PAST SALE,July-2-2021,Townhouse,7529 Kemberton Ct,Nolensville,TN,37135,305000,3,2.5,Village Of Burkitt Place,1744,1742,2007,,175,250,Sold,,,https://www.redfin.com/TN/Nolensville/7529-Kemberton-Ct-37135/home/108045794,REALTRACS,2256270,N,Y,35.9894109,-86.678243
PAST SALE,August-26-2021,Single Family Residential,921 Crownhill Dr,Nashville,TN,37217,345000,3,2.0,Hill-N-Dale Acres,1654,27878,1960,,209,,Sold,,,https://www.redfin.com/TN/Nashville/921-Crownhill-Dr-37217/home/87821653,REALTRACS,2270826,N,Y,36.1278669,-86.7207118
PAST SALE,June-27-2019,Single Family Residential,3041 Earhart Rd,Hermitage,TN,37076,352000,3,2.0,Arnold Cole,2375,143748,1976,,148,,Sold,,,https://www.redfin.com/TN/Hermitage/3041-Earhart-Rd-37076/home/108052770,REALTRACS,2045233,N,Y,36.169912,-86.5703751
PAST SALE,August-17-2020,Single Family Residential,426 Patterson St,Nashville,TN,37211,475000,4,3.0,Patterson/Maple Hill,2340,8712,2017,,203,,Sold,,,https://www.redfin.com/TN/Nashville/426-Patterson-St-37211/home/102801798,REALTRACS,2139044,N,Y,36.1031416,-86.7440143
PAST SALE,June-4-2021,Single Family Residential,5137 Highlander Dr,Antioch,TN,37013,277000,3,2.0,Hickory Highland Place,1320,11325,2003,,210,,Sold,,,https://www.redfin.com/TN/Antioch/5137-Highlander-Dr-37013/home/107989263,REALTRACS,2250701,N,Y,36.0582949,-86.6565038
PAST SALE,April-24-2020,Single Family Residential,8016 Brockman Ln,Nashville,TN,37211,370650,3,2.5,Sugar Valley,2193,7405,2014,,169,10,Sold,,,https://www.redfin.com/TN/Nashville/8016-Brockman-Ln-37211/home/60874638,REALTRACS,2133956,N,Y,36.0174781,-86.6916565
PAST SALE,,Condo/Co-op,101 Morton Mill Cir,Nashville,TN,37221,365000,3,3.0,,2818,,1987,,130,,,,,https://www.redfin.com/TN/Nashville/101-Morton-Mill-Cir-37221/home/60790949,,,N,Y,36.065512,-86.9578049
PAST SALE,December-29-2020,Single Family Residential,8008 Poplarwood Rd,Nashville,TN,37221,490000,3,3.0,Poplarwood Estates,2959,9583,1998,,166,42,Sold,,,https://www.redfin.com/TN/Nashville/8008-Poplarwood-Rd-37221/home/108043540,REALTRACS,2209127,N,Y,36.0560711,-86.9723611
PAST SALE,July-30-2020,Single Family Residential,105 Chadds Ct,Hermitage,TN,37076,299000,3,2.0,Caleb Chase,1885,9147,1988,,159,68,Sold,,,https://www.redfin.com/TN/Hermitage/105-Chadds-Ct-37076/home/68789877,REALTRACS,2158802,N,Y,36.2259256,-86.6022994
PAST SALE,November-1-2020,Single Family Residential,1509 Stratford Ave,Nashville,TN,37216,545000,4,2.5,Inglewood Golf Club,2240,7840,2014,,243,,Sold,,,https://www.redfin.com/TN/Nashville/1509-Stratford-Ave-37216/home/61481457,REALTRACS,2189884,N,Y,36.2109838,-86.7190714
PAST SALE,September-20-2021,Single Family Residential,767 Madison Blvd,Madison,TN,37115,245000,3,1.0,Power & Roth Madison Park,925,13068,1969,,265,,Sold,,,https://www.redfin.com/TN/Madison/767-Madison-Blvd-37115/home/60871547,REALTRACS,2267706,N,Y,36.2529629,-86.7073265
PAST SALE,April-16-2021,Townhouse,312 Taylor St,Nashville,TN,37208,543000,3,2.5,Corner Grocery Condominium,1690,1306,2005,,321,,Sold,,,https://www.redfin.com/TN/Nashville/312-Taylor-St-37208/home/102801889,REALTRACS,2233385,N,Y,36.178985,-86.788509
PAST SALE,November-29-2021,Single Family Residential,906 Waggoner Ct E,Nashville,TN,37214,216000,2,1.5,Patio Villa,1048,8712,1986,,206,,Sold,,,https://www.redfin.com/TN/Nashville/906-Waggoner-Ct-E-37214/home/108007196,REALTRACS,2292200,N,Y,36.1469598,-86.6398275
PAST SALE,August-14-2019,Single Family Residential,1013 Clayton Ave,Nashville,TN,37204,476000,2,2.0,Clayton Avenue,1674,1306,1996,,284,,Sold,,,https://www.redfin.com/TN/Nashville/1013-Clayton-Ave-37204/home/108110784,REALTRACS,2059815,N,Y,36.117597,-86.789114
PAST SALE,November-15-2019,Single Family Residential,2108 Sanborn Dr,Nashville,TN,37210,252400,3,2.0,Elm Hill Acres,1312,16988,1957,,192,,Sold,,,https://www.redfin.com/TN/Nashville/2108-Sanborn-Dr-37210/home/105436570,REALTRACS,2091531,N,Y,36.1568705,-86.6962577
PAST SALE,January-30-2019,Single Family Residential,623 Tulip Grove Rd,Hermitage,TN,37076,370000,3,2.5,Hermitage,2746,47916,2007,,135,,Sold,,,https://www.redfin.com/TN/Hermitage/623-Tulip-Grove-Rd-37076/home/60712372,REALTRACS,1981826,N,Y,36.2056903,-86.5897865
PAST SALE,August-5-2020,Single Family Residential,1921 Wild Oaks Ct,Antioch,TN,37013,262500,3,2.5,Ridgeview,1704,4356,2016,,154,52,Sold,,,https://www.redfin.com/TN/Antioch/1921-Wild-Oaks-Ct-37013/home/60701914,REALTRACS,2161548,N,Y,36.0483994,-86.6427651
PAST SALE,December-2-2020,Single Family Residential,2708 Fogle St,Nashville,TN,37211,385000,3,2.5,Holt Woods,2424,6969,1997,,159,11,Sold,,,https://www.redfin.com/TN/Nashville/2708-Fogle-St-37211/home/103956604,REALTRACS,2201903,N,Y,36.0175627,-86.722677
PAST SALE,February-26-2021,Single Family Residential,2241 Seven Points Cir,Hermitage,TN,37076,449900,4,3.5,Meadows Of Seven Points,3114,13503,2006,,144,19,Sold,,,https://www.redfin.com/TN/Hermitage/2241-Seven-Points-Cir-37076/home/108071119,REALTRACS,2222066,N,Y,36.148627,-86.5746896
PAST SALE,February-11-2021,Single Family Residential,218 Rising Sun Ter,Old Hickory,TN,37138,615000,5,3.0,Brandywine Farms,3500,43124,1974,,176,,Sold,,,https://www.redfin.com/TN/Old-Hickory/218-Rising-Sun-Ter-37138/home/60854468,REALTRACS,2217709,N,Y,36.2384041,-86.6123848
PAST SALE,September-16-2019,Single Family Residential,1509 Rockglade Run,Antioch,TN,37013,272395,4,2.5,Harvest Grove,2073,6098,2015,,131,13,Sold,,,https://www.redfin.com/TN/Antioch/1509-Rockglade-Run-37013/home/90368166,REALTRACS,2065084,N,Y,36.0552791,-86.6056483
PAST SALE,December-11-2020,Single Family Residential,439 Lemont Dr,Nashville,TN,37216,230000,3,2.0,Poplar Glen,928,3049,1988,,248,17,Sold,,,https://www.redfin.com/TN/Nashville/439-Lemont-Dr-37216/home/60854280,REALTRACS,2206541,N,Y,36.2272489,-86.7448
PAST SALE,September-6-2019,Single Family Residential,3112 Remington Park Ct,Hermitage,TN,37076,255000,4,2.5,Truxton Park,1900,6098,2002,,134,21,Sold,,,https://www.redfin.com/TN/Hermitage/3112-Remington-Park-Ct-37076/home/108018569,REALTRACS,2053658,N,Y,36.2244704,-86.5941337
PAST SALE,December-9-2020,Single Family Residential,2557 Oak Forest Dr,Antioch,TN,37013,298000,4,2.5,Oakwood,2112,17424,1990,,141,27,Sold,,,https://www.redfin.com/TN/Antioch/2557-Oak-Forest-Dr-37013/home/102802645,REALTRACS,2200846,N,Y,36.0790493,-86.6537742
PAST SALE,,Single Family Residential,1309 Lone Oak Cir,Nashville,TN,37215,2310000,6,6.5,,6826,44867,2020,,338,,,,,https://www.redfin.com/TN/Nashville/1309-Lone-Oak-Cir-37215/home/148401467,,,N,Y,36.092906,-86.808443
PAST SALE,April-26-2021,Single Family Residential,532 Bluewater Dr,Nashville,TN,37217,350000,4,3.0,Castlegate,2106,14810,1979,,166,,Sold,,,https://www.redfin.com/TN/Nashville/532-Bluewater-Dr-37217/home/68822659,REALTRACS,2237847,N,Y,36.0838866,-86.6161028
PAST SALE,December-24-2019,Single Family Residential,600 12th Ave S Apt 2016,Nashville,TN,37203,410000,1,1.0,Icon In The Gulch,711,,2008,,577,323,Sold,,,https://www.redfin.com/TN/Nashville/600-12th-Ave-S-37203/unit-2016/home/68708606,REALTRACS,2066168,N,Y,36.1516851,-86.7839865
PAST SALE,July-31-2020,Single Family Residential,1004B Calvert St,Nashville,TN,37216,385000,3,2.0,McMahan/Maplewood,1382,17859,1950,,279,,Sold,,,https://www.redfin.com/TN/Nashville/1004-Calvert-St-37216/unit-B/home/107994038,REALTRACS,2168532,N,Y,36.2252348,-86.7289195
PAST SALE,January-29-2021,Single Family Residential,5025 Ridge Hill Dr,Joelton,TN,37080,305000,2,1.0,Joelton,1088,375922,1964,,280,,Sold,,,https://www.redfin.com/TN/Joelton/5025-Ridge-Hill-Rd-37080/home/68817446,REALTRACS,2214790,N,Y,36.2841957,-86.9287351
PAST SALE,June-5-2020,Single Family Residential,1002 Treaty Oaks Dr,Nashville,TN,37209,347000,3,2.0,Treaty Oaks Cottages,1514,871,2016,,229,130,Sold,,,https://www.redfin.com/TN/Nashville/1002-Treaty-Oaks-Dr-37209/home/104007458,REALTRACS,2130883,N,Y,36.1625798,-86.8604163
PAST SALE,April-8-2020,Single Family Residential,2036 Leeds Ln,Nashville,TN,37221,352000,3,2.5,Avondale,2113,7840,2016,,167,50,Sold,,,https://www.redfin.com/TN/Nashville/2036-Leeds-Ln-37221/home/112379623,REALTRACS,2128767,N,Y,36.0765,-86.9908689
PAST SALE,July-21-2020,Single Family Residential,1525 Mount Mitchell Ct,Antioch,TN,37013,310000,4,2.5,Pinnacle Point,2628,6534,1999,,118,9,Sold,,,https://www.redfin.com/TN/Antioch/1525-Mt-Mitchell-Ct-37013/home/106174398,REALTRACS,2141557,N,Y,36.085273,-86.6601048
PAST SALE,January-2-2020,Single Family Residential,71 Peachtree St,Nashville,TN,37210,325000,3,2.0,Sterling Heights,1536,11761,1949,,212,,Sold,,,https://www.redfin.com/TN/Nashville/71-Peachtree-St-37210/home/60853353,REALTRACS,2088998,N,Y,36.1194881,-86.7369029
PAST SALE,July-16-2020,Single Family Residential,5512 Brookshire Dr,Nashville,TN,37211,535000,4,3.5,Brentwood Cove,3966,13068,2001,,135,30,Sold,,,https://www.redfin.com/TN/Nashville/5512-Brookshire-Dr-37211/home/103639402,REALTRACS,2154390,N,Y,36.0229596,-86.7400462
PAST SALE,November-8-2019,Single Family Residential,864 Tulip Grove Rd,Hermitage,TN,37076,300000,3,2.5,Brunners Acre,2097,20037,2003,,143,,Sold,,,https://www.redfin.com/TN/Hermitage/864-Tulip-Grove-Rd-37076/home/108135457,REALTRACS,2084578,N,Y,36.1954843,-86.5921332
PAST SALE,June-25-2020,Single Family Residential,300 Collier Ave,Nashville,TN,37211,329900,3,1.0,Tanksley,1200,7405,1936,,275,,Sold,,,https://www.redfin.com/TN/Nashville/300-Collier-Ave-37211/home/83507443,REALTRACS,2160207,N,Y,36.1098593,-86.7414999
PAST SALE,January-16-2020,Single Family Residential,2516 Arbor Pointe Cv,Hermitage,TN,37076,374900,4,2.5,Arbor Crest,2630,11761,2016,,143,35,Sold,,,https://www.redfin.com/TN/Hermitage/2516-Arbor-Pointe-Cv-37076/home/101675729,REALTRACS,2073462,N,Y,36.1048394,-86.5571288
PAST SALE,November-2-2020,Single Family Residential,803 Broadmoor Dr,Nashville,TN,37216,292500,2,1.0,Broadmoor,1304,8712,1948,,224,,Sold,,,https://www.redfin.com/TN/Nashville/803-Broadmoor-Dr-37216/home/108078251,REALTRACS,2191906,N,Y,36.2297691,-86.7300262
PAST SALE,August-7-2020,Townhouse,320 Old Hickory Blvd #1404,Nashville,TN,37221,295000,2,2.5,Eagle Rigde At The Reserve,1979,871,2002,,149,267,Sold,,,https://www.redfin.com/TN/Nashville/320-Old-Hickory-Blvd-37221/unit-1404/home/108070186,REALTRACS,2149975,N,Y,36.0885646,-86.9191408
PAST SALE,August-6-2021,Single Family Residential,605 Chesterfield Way,Nashville,TN,37212,575000,3,3.5,The Chesterfield,2006,871,2013,,287,110,Sold,,,https://www.redfin.com/TN/Nashville/605-Chesterfield-Way-37212/home/105523805,REALTRACS,2268666,N,Y,36.1318109,-86.8167918
PAST SALE,April-29-2019,Single Family Residential,5332 Village Way,Nashville,TN,37211,276200,3,2.0,Villages Of Brentwood,1640,7840,1991,,168,2,Sold,,,https://www.redfin.com/TN/Nashville/5332-Village-Way-37211/home/108022588,REALTRACS,2027408,N,Y,36.046945,-86.7322662
PAST SALE,July-31-2020,Single Family Residential,4152 Stone Hall Blvd,Hermitage,TN,37076,418000,4,2.5,The Reserve At Stone Hall,2880,11761,2010,,145,65,Sold,,,https://www.redfin.com/TN/Hermitage/4152-Stone-Hall-Blvd-37076/home/104497401,REALTRACS,2135577,N,Y,36.1901956,-86.635879
PAST SALE,March-31-2021,Single Family Residential,3128 Richmond Hill Dr,Nashville,TN,37207,243000,3,1.5,Parkwood Estates,1450,11325,1961,,168,,Sold,,,https://www.redfin.com/TN/Nashville/3128-Richmond-Hill-Dr-37207/home/108024616,REALTRACS,2228513,N,Y,36.2358586,-86.7789049
PAST SALE,October-21-2021,Single Family Residential,3640 Mayflower Pl,Nashville,TN,37204,996100,4,2.5,3640 Mayflower Cottages,2876,1742,2016,,346,,Sold,,,https://www.redfin.com/TN/Nashville/3640-Mayflower-Pl-37204/home/108903926,REALTRACS,2286074,N,Y,36.1061897,-86.7835894
PAST SALE,April-30-2021,Condo/Co-op,212 Hillsboro Pl,Nashville,TN,37215,312000,2,2.0,Hillsboro Station,1204,,1985,,259,225,Sold,,,https://www.redfin.com/TN/Nashville/212-Hillsboro-Pl-37215/home/108045744,REALTRACS,2239165,N,Y,36.1209107,-86.8054234
PAST SALE,September-29-2021,Single Family Residential,1600B Knowles St,Nashville,TN,37208,495000,3,2.5,Underwood,2113,6098,2019,,234,,Sold,,,https://www.redfin.com/TN/Nashville/1600B-Knowles-St-37208/home/146986678,REALTRACS,2284030,N,Y,36.1734346,-86.8041251
PAST SALE,March-29-2019,Single Family Residential,405 Patina Cir,Nashville,TN,37209,380000,3,2.5,Patina,1806,3920,2006,,210,75,Sold,,,https://www.redfin.com/TN/Nashville/405-Patina-Cir-37209/home/108104481,REALTRACS,2013915,N,Y,36.1478141,-86.8563624
PAST SALE,November-18-2020,Single Family Residential,505 Banshire Ct,Brentwood,TN,37027,568000,4,3.5,Banbury Crossing,3680,10890,1998,,154,40,Sold,,,https://www.redfin.com/TN/Brentwood/505-Banshire-Ct-37027/home/108011421,REALTRACS,2195036,N,Y,36.0233461,-86.7486629
PAST SALE,November-9-2021,Condo/Co-op,214 Old Hickory Blvd #144,Nashville,TN,37221,201500,2,1.5,Belle Forest,1116,435,1969,,181,238,Sold,,,https://www.redfin.com/TN/Nashville/214-Old-Hickory-Blvd-37221/unit-144/home/108054372,REALTRACS,2278776,N,Y,36.0821309,-86.916924
PAST SALE,April-7-2021,Condo/Co-op,104 Colbert Way,Nashville,TN,37206,401600,3,2.5,Joule,1770,871,2017,,227,148,Sold,,,https://www.redfin.com/TN/Nashville/104-Colbert-Way-37206/home/144496410,REALTRACS,2230983,N,Y,36.1908295,-86.7101807
PAST SALE,August-17-2020,Single Family Residential,1101 18th Ave S #604,Nashville,TN,37212,400000,2,2.0,1101 18th Ave South,1257,,2007,,318,370,Sold,,,https://www.redfin.com/TN/Nashville/1101-18th-Ave-S-37212/unit-604/home/60666731,REALTRACS,2136776,N,Y,36.1445985,-86.79607
PAST SALE,August-3-2020,Single Family Residential,1108 N Graycroft Ave,Madison,TN,37115,305000,3,2.0,Primrose Acres,1275,49658,1958,,239,,Sold,,,https://www.redfin.com/TN/Madison/1108-N-Graycroft-Ave-37115/home/107992083,REALTRACS,2165314,N,Y,36.2825237,-86.7196505
